Ontology,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_5d46cfea-1413-4903-b508-71ac3260c22b_tland_Blue.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5d509095-f89b-4d3e-87c7-5b2c28d05315_Parenica.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5d56b0c3-7b67-4af9-a33d-d2a13fcea97e_event_RDFXML.owl,412,211,86,88,0,28,ALCRO,201,158,0,0,83,0,19,0,0,0,0,0,2,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,32,158,21
approximated_5d581452-b35d-4cf5-a7bb-da6d3be46764_E2.0Litev5.owl_RDFXML.owl,277,161,77,40,0,0,ALEH,116,125,0,0,39,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,36
approximated_5d6376fa-7a08-43b6-87ca-559e20bef3c0_mato_paste.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5d785baa-7329-4194-b0de-33ec4ac031d3_ohistology.owl_RDFXML.owl,653,338,234,69,0,13,ALER,315,248,0,0,8,0,73,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,248,77
approximated_5d7f4173-f7d1-4be7-84a9-83b04deb5a37_Chhurpi.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5d91c1ca-967e-46cf-bf2f-46fb85087700_acteristic.owl_RDFXML.owl,230,114,52,51,0,14,ALCRO,116,98,0,0,51,0,1,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,98,2
approximated_5da4636a-4d8b-43e8-b70a-f47ee9255559_oLightning.owl_RDFXML.owl,10848,6237,3007,471,0,1135,ALCRO,4611,3905,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,452,0,0,0,206,76,0,0,0,1925,3905,407
approximated_5da8b418-594a-4c3d-ba17-02fc8e72d100_DP1.66.owl_RDFXML.owl,2551,1338,73,7,0,1133,ALH,1213,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,1328,6,4
approximated_5db0b26e-f241-47fa-81b2-c65697394f8f_Behavioral.owl_RDFXML.owl,199,101,37,31,0,31,ALH,98,64,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,35,64,2
approximated_5db4d34a-be91-434b-a961-cb1db44e07c9_Van.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5db7d966-b192-4fdd-bc2d-2a73caa477f9_phenHelio.owl_RDFXML.owl,10918,6273,3022,473,0,1152,ALCRO,4645,3934,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,432,0,0,0,208,78,0,0,0,1926,3934,413
approximated_5de33645-69d5-414b-be89-f97b3387feec_logen_lamp.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5de54494-9374-4adb-8bcd-a552c0870953_Scissors.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5df845a1-4c35-4f74-916d-d519cb7ce706_onto.rdf_RDFXML.owl,263,152,30,58,0,24,ALR,111,102,0,0,53,0,10,0,0,0,0,0,1,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,39,102,11
approximated_5e01bc1a-0856-445f-88ca-a35fa31982e7_ossAnatomy.owl_RDFXML.owl,3190,1757,1429,5,0,0,ALE,1433,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,0
approximated_5e081fb1-7d6f-4808-8470-19db2fd94e67_r_varistor.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5e16bb8d-698f-450e-a490-d6125510edaf_nAtmoFront.owl_RDFXML.owl,10868,6249,2995,474,0,1152,ALCRO,4619,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_5e2e45cd-8162-45cc-8fcd-46692747c971_fbbt.owl_RDFXML.owl,29594,21547,8010,39,0,0,ALER,8047,21511,0,0,77,0,21,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21511,36
approximated_5e456b79-e2a8-400c-88ec-c922fb1ea8db_cheminfcore.owl_RDFXML.owl,792,456,322,15,0,0,ALEH,336,450,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,6
approximated_5e4de526-a54d-4da0-9407-3e089bf121d2_onto.rdf_RDFXML.owl,256,137,35,54,0,31,ALR,119,95,0,0,49,0,10,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,95,11
approximated_5e4df32d-fbe6-4e5a-be1b-68d0755c913b_oo_fly_rod.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5e549751-f05d-4387-a7ea-53450404ed20_request.owl_RDFXML.owl,413,215,70,96,0,34,ALCRO,198,145,0,0,69,0,29,0,0,0,0,0,7,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,145,36
approximated_5e5bf66a-d152-4d47-9ff6-a868e45a4763_provo.owl_RDFXML.owl,200,121,29,48,0,3,ALR,79,73,0,0,45,0,33,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,73,46
approximated_5e8e66b7-8213-4fa7-9260-02afccee3b04_tePhysical.owl_RDFXML.owl,11439,6415,3541,259,0,1226,ALCRO,5024,4608,0,0,131,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,22,0,0,0,177,93,0,0,0,1595,4608,212
approximated_5e98899b-f5a8-4691-a51e-72f0eeb3d078_Fldle.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5ea9dbb6-eec0-426e-aba1-9bd58eda8609_ogolod2.owl_RDFXML.owl,579,338,68,114,0,61,ALH,241,177,0,0,116,0,99,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,62,177,99
approximated_5eb0046d-9f53-4b80-bfc4-42a5758a136f__wavemeter.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5ecb3ca0-051e-4731-85a6-dfb7939b426c_pochlorite.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5edb1d64-dcc2-40b5-8e05-268b3342e642_ing_cheese.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5f120364-5252-4a2a-8990-d3c0816cbc92_Machine_gun.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5f1fd4d1-3819-46af-94b6-1fcfe96e4a2e_Truck.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5f250583-6087-46d1-958e-72cca18f25ae_Ruler.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5f2b6e58-6c76-49e8-9ab5-c91adc81633e_Cuba_cheese.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5f4d3c25-d578-4a17-b8d1-144b4434d54e_Kite.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5f800bdc-82c5-4997-bba4-dbe055432ea5_l_trousers.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5f8a05ca-968a-4e80-9d25-b7ae871efe5f_trSediment.owl_RDFXML.owl,10646,6028,2995,473,0,1152,ALCRO,4618,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,222,0,0,0,208,78,0,0,0,1716,3899,413
approximated_5fad4e0b-cff1-4757-bf67-246b71754f05_bibo.xml.owl_RDFXML.owl,351,188,65,85,0,14,ALH,163,110,0,0,42,0,64,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,110,64
approximated_5fb4c8e1-da7f-478c-a9c6-1ebafcbf5f61_bauutility.owl_RDFXML.owl,314,169,36,61,0,49,ALR,145,69,0,0,40,0,30,0,0,0,0,0,7,0,0,0,0,0,49,14,0,0,0,0,0,0,0,0,63,69,37
approximated_5fb820a2-814b-4f3c-8c95-1689727293f4_que_wrench.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5fcb6f5d-eda5-4d84-a834-e473b04f428d_920_v0.920.owl_RDFXML.owl,1181,615,545,23,0,0,ALEH,566,606,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,9
approximated_5fcf26a8-838e-4467-bf57-9f1272942514_software.owl_RDFXML.owl,2313,1558,697,13,0,46,ALCHO,755,1508,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,49,1508,1
approximated_5fe13b48-2a2b-43c2-81b7-694102b5ed17_Bicycle.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5fe247b2-0de3-4d7f-bbd8-33ad34b56a34_Chhena.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5ffd2596-19f9-4691-be80-566c1275ae58_Drambuie.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6019326c-e0eb-4dc1-87ec-95549e6b89f7_cinema.owl_RDFXML.owl,263,159,15,52,0,38,ALH,104,61,0,0,51,0,2,0,0,0,0,0,0,0,0,0,0,0,38,58,0,0,0,0,0,0,0,0,96,61,2
approximated_602f5b45-de34-49ab-b1af-fc1855c2a767_dMesoscale.owl_RDFXML.owl,11435,6422,3536,253,0,1226,ALCRO,5013,4599,0,0,122,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,38,0,0,0,177,93,0,0,0,1611,4599,212
approximated_603934cf-3525-46e1-893c-c6c287001926_uaAirlines.owl_RDFXML.owl,654,333,149,150,0,23,ALCHO,321,285,0,0,144,0,20,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,28,285,20
approximated_603edd87-ffe0-4d9a-98a1-638bc81c6de4_Horsebread.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_60445597-6f04-4656-9f6c-b37f8a349237_chteplatte.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6045159d-5335-4ba1-981b-29c8b177545f_Mayonnaise.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_605533de-0718-4cae-982e-cd271c04cf9e_esmeta_1.1.owl_RDFXML.owl,1743,1039,123,265,0,317,ALR,704,357,0,0,227,0,0,0,0,0,0,0,2,0,0,0,0,0,317,363,0,0,0,0,0,0,0,0,680,357,2
approximated_60816aec-2992-4e2d-bcc5-fbaa33648d5e__Datasette.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_608d3e41-ecad-447d-b9d9-9eea00ae1398__v20120920.owl_RDFXML.owl,638,394,173,53,0,19,ALR,244,171,0,0,0,0,49,0,0,0,0,0,22,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,152,171,71
approximated_608d5788-6fd0-42a6-b325-fb3067b41615_ieontology.owl_RDFXML.owl,790,391,78,41,0,281,ALCHO,399,104,0,0,39,0,4,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,1,0,0,0,283,104,4
approximated_608f3a4e-ecc7-45df-9632-b11f3cee1d05_ve_battery.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_60a1efd0-8761-4124-a065-d56a717e851d_GUM3space.owl_RDFXML.owl,875,488,278,110,0,0,ALH,387,376,0,0,17,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,112
approximated_60aaa2e7-ca27-47d6-a783-14cae9bba260__de_visite.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_60b2b488-5daa-4181-9a58-7bd4bfcbabba_NEMO.owl_RDFXML.owl,4824,2770,1853,82,0,120,ALER,2054,2536,0,0,278,0,58,0,0,0,0,0,6,0,0,0,0,0,122,48,0,0,0,0,0,0,0,0,170,2536,64
approximated_60b9ceb6-bc88-4a31-9682-022bc0611c70_bulary_tac.rdf_RDFXML.owl,210,112,35,56,0,8,ALHO,98,88,0,0,55,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,88,16
approximated_60bac925-236d-46d4-8aaa-a3b96f2aec1d_hOperation.owl_RDFXML.owl,10820,6219,2997,471,0,1135,ALCRO,4601,3895,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3895,407
approximated_60bb01d0-bdc4-41d9-92d5-0343a5bb23dc_eanFeature.owl_RDFXML.owl,11062,6362,3053,472,0,1177,ALCRO,4700,3977,0,0,134,0,399,0,0,0,0,0,8,0,0,0,0,0,1234,462,0,0,0,206,76,0,0,0,1978,3977,407
approximated_60ca0241-5214-491f-a340-b23c591fb3a5_oss_BV_141.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_60ca4e0a-621e-4ddf-a995-6924b6f95b46_nline_game.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_60d4d31e-9f8d-415a-8e53-af1fc17b3345_ick_cheese.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_60d724ea-faf6-4086-a0dd-52e7dcb2d5ac_iabibixmod.owl_RDFXML.owl,191,105,35,52,0,0,ALH,86,95,0,0,48,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10
approximated_60e5e719-fa57-44e3-85da-43e7ba147ea3_Gouda.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_60f4f283-378a-4acb-b339-220cc1502f15_brownlink.rdf_RDFXML.owl,2397,1309,937,56,0,96,ALCHO,1088,1162,0,0,30,0,51,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,1162,51
approximated_610d549b-c50c-4a3b-a661-eab2f30c74cb_nlessRatio.owl_RDFXML.owl,11087,6384,3027,473,0,1205,ALCRO,4703,3931,0,0,131,0,400,0,0,0,0,0,8,0,0,0,0,0,1277,480,0,0,0,212,76,0,0,0,2045,3931,408
approximated_61127566-0e52-4c50-b394-d1fa25924254_LR5.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6114caab-97a3-418f-89ae-3d185551e5be__Crunchies.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_612262db-ca9a-4c47-9688-6f9fc89e272d_fipaagent_RDFXML.owl,422,218,78,104,0,23,ALR,204,180,0,0,98,0,13,0,0,0,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,180,15
approximated_61485d20-20ef-4977-b2f4-575db247e131_onto.rdf_RDFXML.owl,322,177,35,56,0,55,ALR,145,96,0,0,50,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,96,11
approximated_61505041-7d74-4a3d-8766-28ac63d86838_thes_dryer.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6151446f-abe0-429b-a6a6-fd9d7eb239f8_sionSource.owl_RDFXML.owl,5273,3025,1929,171,0,150,ALCRO,2248,2559,0,0,109,0,128,0,0,0,0,0,7,0,0,0,0,0,155,174,0,0,0,2,0,0,0,0,331,2559,135
approximated_6161a6c4-8467-4cb9-8f3e-2ef933f040e2_IPhone.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61656dce-a2a8-4db8-8ae2-a039887b1949_Stuffing.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_616b8a5b-c5c8-4fa9-b7b9-b9e074d59e28_LinkedData.owl_RDFXML.owl,663,389,154,121,0,0,ALER,274,370,0,0,129,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,19
approximated_61716368-257e-4def-9f74-7679f7ced234_C64.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_617ed6c6-5075-429e-aa0d-8f510bb901d7_Pentium_III.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6188dc1b-5fda-4e60-a061-ef397532bcd7_logy.0.1.1.owl_RDFXML.owl,272,156,28,47,0,42,ALH,116,52,0,0,34,0,2,0,0,0,0,0,0,0,0,0,0,0,42,60,0,0,0,0,0,0,0,0,102,52,2
approximated_6188ffbf-88c4-4d93-9a5a-7c996b01dc92_ional_film.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_618a70f7-74a5-4ba0-a6e1-42c61639c2db_ndVolcanic.owl_RDFXML.owl,11146,6417,3065,476,0,1190,ALCRO,4729,3995,0,0,135,0,407,0,0,0,0,0,8,0,0,0,0,0,1251,466,0,0,0,212,78,0,0,0,2007,3995,415
approximated_618f8fe4-92e4-4d1f-97cb-cdbc1cfbaec6_nductivity.owl_RDFXML.owl,10993,6378,3011,471,0,1135,ALCRO,4615,3918,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,580,0,0,0,206,76,0,0,0,2053,3918,407
approximated_619677f1-3bd0-4721-903d-17bb674e54d8_PaulFisher.rdf_RDFXML.owl,297,149,39,31,0,79,AL,148,51,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,51,0
approximated_61a30661-23e2-415f-b470-cb2fa033359d_eSituation.owl_RDFXML.owl,459,249,67,47,0,97,ALCHO,210,104,0,0,41,0,5,0,0,0,0,0,0,0,0,0,0,0,92,43,0,0,0,4,1,0,0,0,140,104,5
approximated_61ad5ed6-fab2-4e5b-a161-6032e704f773_er_network.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61b78353-a18a-4013-9605-e4dddf01b04a_tric_motor.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61c63a71-31bc-4eb8-92b1-e777e5b7f461_ish_coffee.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61d101eb-6c37-4694-968f-c1455ac78a0d_onto.rdf_RDFXML.owl,256,137,35,54,0,31,ALR,119,95,0,0,49,0,10,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,95,11
approximated_61dce8c0-8134-4870-8452-b70144f79f1f_Fishing_net.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61dd50e3-25ec-47c8-b154-1a85cce0e451_ilk_powder.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61deb8a9-52fd-413a-928e-2c9ee425883a_ket_wrench.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61e9a5b0-b500-4a0d-8fb4-854831823f05_onto.rdf_RDFXML.owl,325,182,31,58,0,55,ALR,143,101,0,0,52,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,101,11
approximated_61fdfa0e-19fb-4532-95d7-5cf3f31bc7a8_commodule.owl_RDFXML.owl,1742,1130,271,326,0,16,ALCRO,612,741,0,0,308,0,327,0,0,0,0,0,14,0,0,0,0,0,23,25,0,0,0,0,0,0,0,0,48,741,341
approximated_6223947e-54bc-4384-bd37-7cae5693f0bd_wineshort.owl_RDFXML.owl,262,129,69,7,0,58,ALCO,133,77,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,12,2,0,0,0,52,77,0
approximated_6226c875-2343-443d-aa84-cdea1480d80e_nGeolFault.owl_RDFXML.owl,10872,6240,3028,471,0,1135,ALCRO,4632,3927,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,433,0,0,0,206,76,0,0,0,1906,3927,407
approximated_6229f4b0-ec5f-4f65-b61e-0d6428a1fbc4_Campsite.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_624d8884-8f5a-473e-8736-1fea35bc5b77_Hair_rig.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6255a645-b305-41c3-8149-15de9bb4b70f_Microphone.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6265f27d-1afa-4680-b747-4f71adefab73_Schupfnudel.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_62782ae6-1b9b-4b81-b9a8-ebc5d9ce109e_lexicon.owl_RDFXML.owl,1379,687,202,20,0,471,AL,692,215,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,471,1,0,0,0,0,0,0,0,0,472,215,0
approximated_6279f04d-8dec-4182-b605-da4d9b0ee3dd_Tea.rdf_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_627a31a7-4298-4981-8477-15d3abb8a425_ColbyJack.ttl_RDFXML.owl,316,170,38,59,0,50,ALR,146,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
