Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_00104.owl_functional.owl,72498201,78115,72576316,4617,3525,1089,3,0,2412,ALCHO,1092,1109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2415,0,0,0,0,0,0,0,0,0,2415,1109,1
approximated_9af2b577-d766-46db-9569-eafc4bbe6f7f_SensoComune.owl_functional.owl,11117592,11141,11128733,194,114,52,29,0,0,ALER,80,90,0,0,26,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,24
approximated_101e22b2-1bc4-4893-be05-413b83e3a2f7_Halva.rdf_functional.owl,18119700,10221,18129921,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_2071f048-a776-425d-8240-30f02c14ae0f_mergedtbox.owl_functional.owl,589934870,2111079,592045949,90705,60962,29630,116,0,13,ALCRO,29743,60829,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,60829,130
approximated_5abee09f-ccc4-4555-8628-878e575d68d9_erOntology.owl_functional.owl,14628872,15285,14644157,426,313,68,46,0,88,ALCRO,113,115,0,0,47,0,30,0,0,0,0,0,5,0,0,0,0,0,88,73,0,0,0,0,2,0,0,0,163,115,35
approximated_08db27e2-ad96-4553-a476-473743cd766e_230onto.rdf_functional.owl,12339294,9196,12348490,213,135,32,47,0,45,ALR,78,80,0,0,44,0,9,0,0,0,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,45,80,10
approximated_217add98-3f83-4b12-a6b3-6dce4d5b94cf_Love_Hearts.ttl_functional.owl,9295595,10063,9305658,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
95c913f1-b961-4bee-85c5-6579e4904fdc_NIFQuality.owl_functional.owl,9830814,11154,9841968,445,318,127,0,0,0,ALC,127,125,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0
approximated_6fa27e9a-6801-4cfd-9f07-6a2416657e74_cdk.owl_functional.owl,23247321,25502,23272823,1945,1131,722,94,0,29,ALCRO,814,1024,0,0,50,0,56,0,0,0,0,0,18,0,0,0,0,0,22,9,0,0,0,0,2,0,0,0,33,1024,74
approximated_b2cd1a83-477c-4c6b-9107-35d2a58e2b08_Montasio.rdf_functional.owl,14972357,10174,14982531,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_590d0afe-c660-47ef-8950-b0a2c1159cd1_Cement.rdf_functional.owl,9816598,9760,9826358,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_94ad6e1b-5bb8-4dad-8aae-3ca5664b8e4b_ster_bread.ttl_functional.owl,11781437,10659,11792096,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_2ef68cf6-ed2e-4767-93e5-4adae6dace47_Jig_borer.ttl_functional.owl,13848416,10503,13858919,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0ccf8e8d-23db-495b-a2b5-bcb2c31d546c_movie.owl_functional.owl,8610420,9035,8619455,180,129,13,39,0,33,ALH,51,48,0,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,33,46,0,0,0,0,0,0,0,0,79,48,2
4e6e16eb-8469-44d3-bcff-8adce2b99495_i.obo.PREVIOUS_functional.owl,75735713,60754,75796467,7442,3088,4327,27,0,0,ALE,4354,0,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,0
approximated_da802573-e7e8-4cf0-b64e-2a2e4d24c09f_Torch.rdf_functional.owl,14279724,13033,14292757,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_603edd87-ffe0-4d9a-98a1-638bc81c6de4_Horsebread.rdf_functional.owl,10275225,9626,10284851,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_50265ad9-064e-4fb3-9059-d475bc7369f7_Thunnus.rdf_functional.owl,9232310,9707,9242017,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-constant-classes-value-classes.ofn_functional.owl,192495714,574280,193069994,27189,19417,7600,172,0,0,ALE,7772,19417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19417,0
approximated_2ce40108-030a-46b1-986d-663f0af52f90_Moresca.ttl_functional.owl,10590580,13716,10604296,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
549dd079-32d8-4fb5-9102-7821da83b74f_DCD100.rdf_functional.owl,265348997,275550,265624547,14787,9663,5068,56,0,0,AL,5124,9607,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9663,0
approximated_6af1bc35-b7e1-4fd3-96ab-bf6e04b1cd2f_Bigeye_tuna.ttl_functional.owl,13103968,13052,13117020,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0aa095fd-866d-4866-b0b2-4115d687deb2_nlop_valve.ttl_functional.owl,11251333,9973,11261306,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5106a42a-1d1a-4311-97a3-7017a9a4fd20_logyrdfxml.owl_functional.owl,9704569,8619,9713188,235,121,24,91,0,0,ALH,114,95,0,0,87,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,26
approximated_fb75cc9c-11b0-40d1-bceb-f3395b82dafd_esg.owl_functional.owl,72157790,74591,72232381,4144,3952,90,103,0,1065,ALH,192,124,0,0,77,0,38,0,0,0,0,0,0,0,0,0,0,0,1065,2725,0,0,0,0,0,0,0,0,3790,124,38
approximated_7ae1eceb-a85d-4883-bdad-d384cee530a8_Quesillo.rdf_functional.owl,19093770,11450,19105220,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_ad25493e-5020-4eb5-bc3a-815120cd1046_Blaa.ttl_functional.owl,10678177,10651,10688828,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_ce8f4c94-c83a-4ab4-97f3-b4460c0f550a_Grounding.owl_functional.owl,12816494,9778,12826272,315,174,53,89,0,8,ALCHO,141,139,0,0,78,0,27,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,139,27
approximated_0321ae14-3a1e-43d9-9f39-5c28b78938b5_Dubnium.ttl_functional.owl,14013183,10023,14023206,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
1afd4727-f67e-44b7-a957-6ba2f17b90c1_Hospital.owl_functional.owl,18444580,12377,18456957,607,351,118,138,0,0,ALH,256,0,0,0,0,0,117,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,117
approximated_53f7b772-aa52-44f2-b0b8-b8d098d43fec_n_phenotype_xp_functional.owl,181134045,562237,181696282,27556,17723,9809,24,0,0,ALER,9833,17718,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17718,5
approximated_00386.owl_functional.owl,307404292,1189427,308593719,55256,36040,19144,74,0,20,ALER,19216,35955,0,0,8,0,44,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,35955,65
approximated_713157b8-7b42-49f0-ac0a-9324da337943_Intel_80386.ttl_functional.owl,10668691,12980,10681671,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_e589a49e-acb1-44d0-8860-9472a1c7a2fe_enAtmoWind.owl_functional.owl,76287480,154010,76441490,10370,6574,3541,257,0,1226,ALCRO,3796,4606,0,0,129,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,183,0,0,0,177,93,0,0,0,1756,4606,212
approximated_3e3e226c-4953-485c-a92b-b8f3469cb14d_Copra.ttl_functional.owl,9980669,13181,9993850,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
efb640f7-d695-4f43-9f88-58681f51947f_Legislature.owl_functional.owl,15125297,10544,15135841,386,222,74,90,0,5,ALH,164,0,0,0,0,0,73,0,0,0,73,73,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,146,73
approximated_2fd0eaef-81c1-498a-8486-3c5f161e1205_btl2.owl_functional.owl,13105266,8506,13113772,184,100,53,33,0,0,ALER,84,67,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,33
approximated_3e3ff84d-380f-4c44-b84c-c10267eaa3b0_FMolecule2.owl_functional.owl,151253114,245641,151498755,17823,13669,4145,10,0,0,ALE,4154,13669,0,0,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13669,0
approximated_363c4e2a-5f18-46d3-abc5-11b6c317180b_som.owl_functional.owl,45696856,14368,45711224,480,250,58,173,0,0,ALR,230,220,0,0,170,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,30
approximated_fdfa32dd-7fbf-414f-b236-856dcbca85b6_complex1.0.owl_functional.owl,14467909,9817,14477726,346,201,83,63,0,0,ALER,145,127,0,0,50,0,61,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,74
approximated_1e4ed76a-e564-4dcc-9dc3-7241793e7d86_Balisto.ttl_functional.owl,14188374,13601,14201975,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
f19593c7-6949-462e-b044-5c10bd2e51d7_onto.rdf_functional.owl,13773435,9939,13783374,187,149,32,0,6,56,AL(D),38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,68,0,0,0,0,0,0,0,123,26,0
d2ead1db-7750-4183-850b-44fb1d70e85b_psimi.owl2_functional.owl,29759153,44456,29803609,3726,2189,1533,4,0,0,ALE+,1537,2185,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,4
approximated_16382288-9d3e-418d-972a-a3ad296db399_AAO_functional.owl,32062795,54840,32117635,4289,2675,1604,10,0,0,ALE,1614,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675,0
approximated_44ddcb60-ad2f-4cb4-a2c1-9bde783e8bf7_Lemon_drop.rdf_functional.owl,15345829,11636,15357465,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b329befa-ad2b-45cf-b7ea-6c05846291b4_Joist.rdf_functional.owl,12258434,9692,12268126,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_049ed51a-645e-44f0-ab79-8a9c046a2931_Process.owl_functional.owl,7032450,9604,7042054,255,145,47,64,0,9,ALCHO,110,117,0,0,58,0,18,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,10,117,18
approximated_imgt-ontology.immunogenetics-ontology.4.owl.xml_functional.owl,41799990,47417,41847407,3838,2384,1414,41,0,0,ALER,1454,2356,0,0,15,0,23,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,28
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-value-classes.ofn_functional.owl,253701076,476420,254177496,32566,25442,6970,155,0,0,ALE,7124,25442,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25442,0
approximated_c17f5adb-832a-4341-8644-b9a8856188e5_relaTime.owl_functional.owl,78732837,153697,78886534,10209,6413,3541,257,0,1226,ALCRO,3796,4608,0,0,131,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,20,0,0,0,177,93,0,0,0,1593,4608,212
approximated_00783.owl_functional.owl,20326034,23010,20349044,889,736,138,16,0,194,ALCRO,153,285,0,0,18,0,5,0,0,0,0,0,1,0,0,0,0,0,194,246,0,0,0,0,5,0,0,0,445,285,6
approximated_0253114e-7319-4466-a89b-4039fcf9b0c0_bila.owl_functional.owl,15992740,9864,16002604,256,138,113,5,0,0,ALER,118,132,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,6
approximated_2f52b75f-fe0a-4a31-9ffd-603eb5f3cb0a_ter_coffee.rdf_functional.owl,10052637,9728,10062365,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
d93180fb-186b-47e8-bb53-dafb7a45137e_y.obo.PREVIOUS_functional.owl,22924041,33190,22957231,2357,1560,791,6,0,0,ALE+,797,1557,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,3
approximated_49be6fe8-8651-401f-999a-015d9131ccb8_na_symptom.owl_functional.owl,20411934,21343,20433277,1631,816,815,0,0,0,AL,815,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0
approximated_9453d545-392d-4576-992b-92a9059e7d40_nulo2.0.owl_functional.owl,10842678,9623,10852301,243,150,37,57,0,0,ALR,93,85,0,0,50,0,53,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,65
approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl,17762078,18892,17780970,840,738,88,16,0,171,ALCHO,102,109,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,214,408,0,0,0,0,1,0,0,0,623,109,6
approximated_kb-owl-syntax-coreference-IDs-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,328772680,985626,329758306,58922,31244,27400,279,0,634,ALER,27678,30508,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,30508,22
approximated_2444d782-7c10-4f7f-95a6-aee244110f81_ny_galuska.ttl_functional.owl,13903597,13189,13916786,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
5853f952-6e48-489d-b379-41d059f14f83_difications.n3_functional.owl,27481895,31761,27513656,1558,1517,33,7,2,452,ALC(D),41,34,1,1,0,1,0,0,0,0,5,7,0,0,0,0,0,2,452,1015,0,0,0,0,0,0,0,0,1467,50,0
approximated_6ac35b9a-a6b8-4ae1-b321-4fcd42f1d176_relontor.owl_functional.owl,17226254,10490,17236744,311,151,107,54,0,0,ALH,160,107,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,44
approximated_64624e03-8270-4da7-bcd1-8221bb007126_Skyr.rdf_functional.owl,8025561,10255,8035816,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
eb1306d7-96bd-40dc-99cb-e8bde4517ea8_rieSchwC3A4che_functional.owl,13222935,10478,13233413,163,125,11,12,15,53,ALH(D),38,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,49,22,0,0,0,0,0,0,0,0,71,35,19
approximated_eco.evidence-codes-ontology.30.owl.xml_functional.owl,18864839,14486,18879325,766,468,297,1,0,0,ALE,298,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0
approximated_31e92e15-c020-4840-a59e-f9278822031c_Submersible.ttl_functional.owl,10219945,10158,10230103,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_40d3d6b4-23de-42a1-be13-3a82129412b2_Compiler.rdf_functional.owl,12143344,10433,12153777,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_d2ff4b85-8171-4aed-b36c-9eea96ee657f_bserv2codo.owl_functional.owl,17845781,16377,17862158,862,601,134,128,0,70,ALCRO,261,363,0,0,119,0,30,0,0,0,0,0,13,0,0,0,0,0,61,134,0,0,0,0,0,0,0,0,195,363,43
approximated_135073b5-bd06-4adc-93cd-7c6cdea6f179_Foot_plough.rdf_functional.owl,10694431,9772,10704203,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_2a0bf7a9-a99e-46e6-a715-2583ec9294c4_phenHydro.owl_functional.owl,74277864,142972,74420836,9520,6026,3023,473,0,1152,ALCRO,3494,3933,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,186,0,0,0,208,78,0,0,0,1680,3933,413
approximated_0d2971d5-5c22-4db7-b53f-3995a07cbed7_basicplan.owl_functional.owl,9505091,11991,9517082,181,111,21,50,0,0,ALER,70,79,0,0,50,0,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,32
approximated_59216815-ca0d-47c5-a0bb-a4d7e2343d1d_biotopcore.owl_functional.owl,14416866,14787,14431653,782,448,279,56,0,0,ALER,334,375,0,0,7,0,63,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,73
a770643a-3a33-4581-b206-24df36f501de_sepsimple.owl_functional.owl,10707001,10376,10717377,427,213,214,0,0,0,AL,214,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0
ordo.orphanet-rare-disease-ontology.4.owl.xml_functional.owl,412660128,1679066,414339194,57755,45758,11985,12,0,0,ALE,11997,45758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45758,0
95628c30-1531-4f71-aacf-ea8f51025b1c_DMEntities.owl_functional.owl,88701814,54075,88755889,5157,2558,2599,0,0,0,AL,2599,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558,0
approximated_a86e3db3-c495-4992-b933-a09854743c7c_kalimashup.owl_functional.owl,34199326,34635,34233961,2005,1593,204,209,0,256,ALCRO,412,577,0,0,197,0,54,0,0,0,0,0,15,0,0,0,0,0,279,635,0,0,0,1,32,0,0,0,947,577,69
approximated_1a383940-f47b-41f2-b035-0c4e9998e9eb_units.owl_functional.owl,13927717,10906,13938623,268,248,13,8,0,92,ALO,20,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,92,131,0,0,0,5,0,0,0,0,228,20,0
approximated_064c348b-91e2-4345-8e50-b7f740645d84_SIO_000252_functional.owl,29383728,39663,29423391,3696,2037,1456,204,0,0,ALER,1659,1804,0,0,22,0,209,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,233
approximated_421ef9bf-ddf0-439f-84de-4fe386910d11_DAMOntology.owl_functional.owl,15046740,10688,15057428,318,168,87,64,0,17,ALH,150,139,0,0,64,0,7,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,22,139,7
approximated_8bfe9fe6-3f1d-4f4a-aeac-43f34f91344e_Motorcycle.ttl_functional.owl,14587290,9897,14597187,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
ffcd7609-f034-4a9f-8aa4-e47c98dd06c9_onto.rdf_functional.owl,13313279,8720,13321999,137,122,10,0,5,56,AL(D),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,0,0,0,0,0,0,122,0,0
e31e4754-655e-48fa-83dc-6076b77b0c4d_us_functional.owl,8627824,9413,8637237,212,154,58,0,0,112,AL,58,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,127,27,0
approximated_3786efec-e5de-4f6a-adb4-5ff98da0008a_sin_cheese.ttl_functional.owl,8461206,9916,8471122,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_8962f192-f74e-4097-8157-7a433de27411_pfmasubset.obo_functional.owl,40587088,66305,40653393,5493,3482,2000,11,0,0,ALER,2011,3480,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,2
approximated_0a1cbc1c-7d7b-4ba6-97f3-30473ae03a94_Red_Vines.rdf_functional.owl,11194558,11895,11206453,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-disjointness-triggers.ofn_functional.owl,157618263,390724,158008987,20707,14600,6108,0,0,0,AL,6107,14600,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,0
approximated_kb-owl-syntax-unraveled-depth-2-disjointness-triggers.ofn_functional.owl,292587410,495452,293082862,31771,25492,6108,172,0,0,ALE,6279,25492,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25492,0
approximated_bcf72758-de46-45d7-89b9-e28d7e0c9b5b_ngontology.owl_functional.owl,7548293,12754,7561047,236,137,30,70,0,39,ALCRO,99,67,0,0,55,0,22,0,0,0,0,0,1,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,47,67,23
approximated_03ffac5a-80d9-4dbd-98d6-4cccb0eaefa7_omv2codo.owl_functional.owl,16114861,14615,16129476,788,518,107,164,0,86,ALCRO,270,362,0,0,155,0,50,0,0,0,0,0,8,0,0,0,0,0,80,18,0,0,0,0,0,0,0,0,98,362,58
approximated_a93eb6f6-c547-4728-b221-5eb34bd62bdc_ingRDB2RDF.owl_functional.owl,18727549,19684,18747233,839,740,85,16,0,171,ALCHO,99,105,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,220,408,0,0,0,0,1,0,0,0,629,105,6
approximated_218b2b45-850e-4905-95fe-c72b97c2f5c4_tinstances.owl_functional.owl,13301685,21699,13323384,1186,732,453,1,0,0,ALE,454,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0
approximated_47fb156d-ea03-4505-8982-f21fa848176e_Teleprinter.rdf_functional.owl,9378212,14274,9392486,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_36e0985d-0f84-4051-91b0-a9fcbc5ef5d3_Wurstbrot.ttl_functional.owl,13633213,14540,13647753,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
72a95ecd-8a2b-44fb-b747-99aab52a7167_emapmerged.owl_functional.owl,186608954,283340,186892294,27462,13730,13731,1,0,0,ALE,13732,13730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13730,0
approximated_405ed06c-dbd7-45e0-aa9b-9728ba84d5f2_classified.owl_functional.owl,2238553749,8853581,2247407330,351092,251512,99426,156,0,0,ALER,99580,251363,0,0,90,0,80,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251363,149
approximated_c64658e9-96f7-43fc-b47b-da2fa4f13a9d_reprMath.owl_functional.owl,80867405,154041,81021446,9690,6221,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3897,407
approximated_f5084e5d-2777-42ff-9b6a-ee9d2a40402a_core.rdf_functional.owl,10395743,12357,10408100,215,128,37,51,0,13,ALH,87,59,0,0,30,0,44,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,25,59,44
19dad552-98b6-4366-b90f-368b4b05299d_descriptor.owl_functional.owl,12210541,9677,12220218,309,194,115,0,0,0,AL,115,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0
approximated_nifsubcell.neuroscience-information-framework-nif-subcellular-ontology.1.owl.xml_functional.owl,56888641,77864,56966505,6862,3995,2799,70,0,102,ALCRO,2867,3835,0,0,616,0,27,0,0,0,0,0,22,0,0,0,0,0,102,0,0,0,0,0,9,0,0,0,111,3835,49
approximated_00758.owl_functional.owl,626687318,2405653,629092971,108924,74047,34866,13,0,0,ALER,34877,74038,0,0,10,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74038,9
