Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_1601c754-1491-414c-94d8-7f9a3cab7d57_Oxygen_mask.ttl_functional.owl,9433760,13614,9447374,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_4e04b31f-1fb5-42a3-9763-b79e3b31ab8f_tologyV1.3.owl_functional.owl,13579673,11296,13590969,421,228,147,47,0,0,ALR,193,193,0,0,23,0,21,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,35
approximated_8b25f695-b038-47c7-8df3-08851de25394_teChemical.owl_functional.owl,73681577,183975,73865552,9717,6250,2996,473,0,1152,ALCRO,3467,3900,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3900,413
approximated_00357.owl_functional.owl,44410274,79544,44489818,6759,3776,2982,1,0,0,ALER,2983,3775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775,1
approximated_a46b6059-f693-4585-b362-ccd4058db039_Tuna.rdf_functional.owl,14559540,13765,14573305,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_4e6a533d-8777-417f-a45f-61a8141471e8_antle_rope.ttl_functional.owl,9569722,10558,9580280,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,201175271,750155,201925426,26549,19994,6369,186,0,634,ALE,6555,19280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,19280,0
192db842-c6f1-4e17-9e5f-6a9d9a54e737_appearances.owl_functional.owl,11703865,18089,11721954,477,393,58,26,0,277,ALCHO,84,17,8,9,0,5,13,0,0,0,22,24,0,0,0,0,0,0,295,0,0,0,0,5,0,0,0,0,300,80,13
approximated_e09bfd1b-cb40-4414-9600-7eb4bff97491_Instrument.owl_functional.owl,82969843,207276,83177119,10247,6440,3556,253,0,1226,ALCRO,3807,4624,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4624,212
fb-cv.flybase-controlled-vocabulary.14.owl.xml_functional.owl,18778609,29166,18807775,1685,910,751,24,0,0,SH,775,882,0,1,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,27
approximated_36718179-cf07-4ec2-bbff-c6713f544e3f_2020120507.owl_functional.owl,2630970820,10694907,2641665727,287975,240687,47264,26,0,0,ALE,47288,240687,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240687,0
approximated_713b7128-5f6e-4e82-b0b4-efa54a064e5d_icCompound.owl_functional.owl,87407752,207348,87615100,10466,6654,3560,254,0,1362,ALCRO,3812,4642,0,0,127,0,207,0,0,0,0,0,5,0,0,0,0,0,1445,37,0,0,0,224,94,0,0,0,1800,4642,212
approximated_0145d471-5428-4bf1-acff-fec7e5213789_regulation.owl_functional.owl,624392599,2450378,626842977,87989,57818,30166,5,0,8,ALER,30171,57805,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,57805,5
approximated_fa669ffb-b1db-4b58-8274-b4e6bb44a111_l1odm2codo.owl_functional.owl,19426660,15287,19441947,436,264,90,83,0,17,ALCRO,172,210,0,0,77,0,20,0,0,0,0,0,11,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,23,210,31
775c4500-5a9e-4540-96ee-601e28b210f3_ce_by_role.owl_functional.owl,16215390,31034,16246424,412,249,158,5,0,0,ALCH,163,171,74,1,1,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,3
approximated_01cfcf57-b094-4864-a354-d08954c087dc_Endy.rdf_functional.owl,13222474,9578,13232052,161,129,9,24,0,101,AL,32,28,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,28,0
approximated_b4bbe763-01d5-4429-97f4-5a26878e934e_Watch.rdf_functional.owl,11027090,10421,11037511,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6fb3d5fa-0f13-4776-bfa0-793f3ebc628a_onto.rdf_functional.owl,18617677,26117,18643794,263,141,67,56,0,0,ALR,122,129,0,0,50,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,12
approximated_4fd5414a-a316-41b1-b13e-a9500e1002f6_et_aerator.ttl_functional.owl,11618467,10683,11629150,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00673.owl_functional.owl,28410598,47845,28458443,3879,2046,1832,1,0,1,ALER,1833,2044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2044,1
go.gene-ontology.1406.owl.xml_functional.owl,664603222,3280046,667883268,119083,79665,39410,8,0,0,ALEH+,39418,79662,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79662,3
approximated_0db7956e-9797-40af-895d-d1e73a85226d_ing_device.rdf_functional.owl,16375681,13965,16389646,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
0147e189-1bbb-4e53-bf7a-5a45f561fc5c_nnotations.owl_functional.owl,2435092468,6613210,2441705678,165547,146348,19194,5,0,66454,ALE,19199,79894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66454,0,0,0,0,0,0,0,0,0,66454,79894,0
approximated_2b7cf1e5-5e23-4286-875f-5c7f800f3eda_Pastry.ttl_functional.owl,7515409,13866,7529275,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0f8abb6b-3e0a-4520-aacb-4f745ed5b0d5_Hovercraft.ttl_functional.owl,9197942,10167,9208109,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_7084c957-7ba6-4a3d-a592-aef6beb5211f_PaulFisher.rdf_functional.owl,13086588,9797,13096385,223,152,40,32,0,81,AL,71,52,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,52,0
00076.owl_functional.owl,11038958,10212,11049170,368,183,185,0,0,0,AL,185,180,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0
approximated_1070fe1a-c75a-4a17-b88a-568a6bceae7b_nulo.owl_functional.owl,27895551,10696,27906247,251,159,33,60,0,0,ALR,92,87,0,0,52,0,58,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,72
approximated_f0a2d50f-178b-43ea-9f36-cad568136e63_cmmi_test15.owl_functional.owl,26014020,27984,26042004,1507,1194,310,4,0,249,ALE,313,659,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,249,286,0,0,0,0,0,0,0,0,535,659,0
approximated_f171800c-62e0-429a-a1fd-2679bae47ba5_Reed_valve.rdf_functional.owl,15133276,11083,15144359,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_46bb723b-99fc-41e2-8f73-c827ebd468dd_SystemsLite.owl_functional.owl,15356699,16754,15373453,837,541,156,141,0,0,ALER,296,388,0,0,138,0,146,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,153
approximated_7b26af21-9a57-4db3-8a1f-f6f723ce8baf_Manouri.rdf_functional.owl,10450084,10404,10460488,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
idomal.malaria-ontology.28.owl.xml_functional.owl,49952088,84389,50036477,6218,3563,2643,12,0,0,ALER+,2655,3556,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,7
approximated_4a77d4f2-a093-4d45-b9c5-62a4e79ef330_gun_scaler.ttl_functional.owl,15092725,13641,15106366,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
3e8988dd-d423-41eb-bce0-0651a2e84942_kupomodels.owl_functional.owl,15369631,15405,15385036,927,506,420,1,0,0,ALE,421,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0
approximated_3306dfe2-1e10-4dbf-842b-0bec08bba814_Support2.0.owl_functional.owl,26194418,24338,26218756,1365,859,294,213,0,157,ALO,506,446,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,161,247,0,0,0,5,0,0,0,0,413,446,0
approximated_42e22f9d-9f61-4b7f-9b27-0629f2fc86b2_Vinaigrette.ttl_functional.owl,12453375,10520,12463895,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
23bffcfb-32b2-40bc-b17d-e26fee64fb50_visionShow.owl_functional.owl,12005303,9551,12014854,158,132,10,16,0,64,ALEH,26,4,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,98,24,10
approximated_29772105-dfde-4d00-9bac-fbb6af110722_szenario.owl_functional.owl,14350850,11849,14362699,508,257,151,101,0,10,AL,251,246,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,246,0
cc326d98-1b73-4173-9b6f-c0a7be7c21f4_4577.rdf_functional.owl,14521175,9920,14531095,174,169,5,0,0,168,AL,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,168,1,0
approximated_929488ac-ad2e-454b-a058-e339496a4ff4_ro.owl_functional.owl,12506694,11704,12518398,455,260,33,164,0,0,ALR,195,60,0,0,29,0,139,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,200
approximated_onl-msa.mental-state-assessment.1.owl.xml_functional.owl,74543477,102879,74646356,5672,4377,1108,188,0,581,ALCHO,1295,3727,0,0,165,0,69,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,581,3727,69
approximated_00494.owl_functional.owl,44331309,53289,44384598,4650,2335,2314,1,0,0,ALE,2315,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,0
approximated_7dbcb4f3-5945-4d3d-a1a1-2aa0e544f321_d_dressing.rdf_functional.owl,12563440,13246,12576686,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_eede63b0-ebd8-4d19-84e4-1bf2f235f456__pathology.owl_functional.owl,17196835,18791,17215626,1383,738,644,1,0,0,ALER,645,737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,1
5509b082-747d-403c-b3e9-5dacdcfce82e_classified.owl_functional.owl,201054587,623897,201678484,23896,18190,5677,29,0,0,SR,5706,15517,2660,2,0,2660,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18179,11
1b301cbb-0276-4463-8e46-572b14c6948c_sc84title.rdfs_functional.owl,822271870,1357355,823629225,49448,32944,16504,0,0,16500,AL,16504,16444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,16500,16444,0
approximated_9aebe632-2215-4810-b8de-0ab407b026d9_Trap_primer.ttl_functional.owl,15510147,14057,15524204,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_2fa0a8d5-641c-4587-b8ec-a8497086ffc2_observer.owl_functional.owl,15636358,10262,15646620,305,164,70,72,0,16,ALCRO,141,103,0,0,48,0,32,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,17,103,44
approximated_59741353-0411-4b56-9c9c-d0c2a2729ab2_Theremin.ttl_functional.owl,13396698,10276,13406974,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_48da0b47-a401-4bb4-b209-2d217bf79c88_onto.rdf_functional.owl,8032737,10865,8043602,271,183,31,58,0,55,ALR,88,102,0,0,53,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,102,11
approximated_41ee1066-ddfd-4c98-8d0a-b613c2ed609d_Jackhammer.rdf_functional.owl,10036492,10933,10047425,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_3ca38401-79a4-4ff0-8bcd-fcd9d0508846_BergkC3A4se.ttl_functional.owl,14832931,11754,14844685,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1082fb0e-824a-4a4f-a775-a8edfd28786c_PO_functional.owl,36587573,52835,36640408,4165,2571,1587,7,0,15,ALER,1594,2552,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,2552,4
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,189067857,654204,189722061,24773,17465,7019,290,0,634,ALER,7308,16729,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16729,22
approximated_3d1a06b5-7167-40e2-ac0d-3ce6f7ff96de_rial_robot.rdf_functional.owl,10991851,40524,11032375,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
8c936c24-12b1-4c8c-a90d-0a735f369da3_ficeHolder.owl_functional.owl,13371591,10979,13382570,202,175,11,16,0,90,ALEH,27,6,0,0,0,0,11,0,0,0,11,11,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,136,28,11
approximated_2d3be51c-840f-4a0b-90d3-f34a074882de_ging_steel.rdf_functional.owl,15982590,10687,15993277,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_9fdac05c-0a73-4825-b361-77df9d540890_quanSpeed.owl_functional.owl,79913534,176100,80089634,9690,6221,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3897,407
approximated_kb-owl-syntax-unraveled-depth-3.ofn_functional.owl,171886096,589275,172475371,22491,16229,6097,165,0,0,ALE,6262,16229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16229,0
00381.owl_functional.owl,84794964,67793,84862757,7441,3088,4327,26,0,0,ALE,4353,0,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,0
approximated_61dce8c0-8134-4870-8452-b70144f79f1f_Fishing_net.rdf_functional.owl,17240671,13301,17253972,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b2c45efe-d5c2-40ac-b38f-d0e69ef291d8_Barm_cake.ttl_functional.owl,13941771,11648,13953419,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
c44095fc-e911-4a16-9bdc-20224e839a76_e.obo.PREVIOUS_functional.owl,52030210,97512,52127722,8738,4413,4317,8,0,0,ALE+,4325,4409,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4409,4
approximated_362a4af7-7264-4a82-832e-1003e491c018_LeibnizKeks.ttl_functional.owl,12956562,14090,12970652,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_bdbcec0c-4e96-4cc6-978e-85a96640130e_orest_cake.ttl_functional.owl,6703830,11498,6715328,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1ca8bc80-f74e-4145-a5fd-66c9fed0246e_dMesoscale.owl_functional.owl,78273951,179307,78453258,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
9968af30-d685-4c29-b937-1b59a257a8ec_ant_trait.owl2_functional.owl,20178561,32513,20211074,2563,1374,1188,1,0,0,ALE,1189,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0
approximated_provo.provenance-ontology.124.owl.xml_functional.owl,8952344,10434,8962778,197,121,29,48,0,3,ALR,76,73,0,0,45,0,33,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,73,46
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-triggers.ofn_functional.owl,79394543,133866,79528409,12769,6662,6107,0,0,0,AL,6107,6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6662,0
approximated_00486.owl_functional.owl,419473978,1921700,421395678,79051,51160,27888,4,0,7,ALER,27891,51150,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,51150,3
approximated_538709b1-b7e8-4424-8d99-9d0bafeee68f_tification.owl_functional.owl,15058683,12387,15071070,211,108,40,64,0,1,ALH,103,101,0,0,59,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,101,6
approximated_8a0e18ac-91b2-46c1-897b-57063d2a44a2_Validation.owl_functional.owl,78648666,189862,78838528,9801,6299,3030,474,0,1157,ALCRO,3502,3943,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1213,443,0,0,0,209,78,0,0,0,1943,3943,413
approximated_443a0dc5-8133-438c-b00f-e7c564ae7dc1_estigation.owl_functional.owl,29834298,21675,29855973,1322,680,641,1,0,44,ALCO,642,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,0,0,45,635,0
approximated_8c8e5979-9214-40e9-992f-05f4147ac45b_st_anatomy.owl_functional.owl,62235753,106097,62341850,7879,4834,3041,4,0,0,ALER,3045,4832,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4832,2
approximated_66e7427e-6588-4885-aeef-b3496f1e3541_timization.ttl_functional.owl,11647916,13464,11661380,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
f4c54e2e-a1e0-4317-9b84-7d4e8baeb6ae_nt_xp_self.obo_functional.owl,19911039,14529,19925568,983,376,577,30,0,0,ALEH+,607,3,360,0,0,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,13
approximated_3287d379-3ee6-4e0f-ad90-3702d2112384_galen.owl_functional.owl,53755945,100922,53856867,7662,4500,2749,413,0,0,ALER,3162,4058,0,0,0,0,416,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,442
approximated_00718.owl_functional.owl,70588103,123961,70712064,6076,5891,168,18,0,1387,ALER,185,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,3234,2493,0,0,0,0,0,0,0,0,5727,160,4
approximated_ef43a553-4f1a-4a55-a4be-3ea879c6eaf8_dore_VIC20.rdf_functional.owl,15383353,12883,15396236,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00281.owl_functional.owl,15449750,10947,15460697,301,194,38,70,0,0,ALER,107,118,0,0,70,0,70,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,76
approximated_36faa6ac-6b7a-42cc-8490-574e16f8fe5b_Rokpol.rdf_functional.owl,11251837,10823,11262660,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
0236fd90-bb5c-4c11-ac91-d3be2fa17611_es_bridge.owl2_functional.owl,152212848,241037,152453885,27657,12341,15316,0,0,0,AL,15316,12341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12341,0
approximated_94acb37a-ecef-431d-bcfc-501977deaaa6_Golf.rdf_functional.owl,9083787,13836,9097623,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6558799a-535b-4c2e-842e-1ce941f28dc2_ec2.owl_functional.owl,12133624,18116,12151740,1015,648,199,170,0,157,ALCRO,367,344,0,0,108,0,120,0,0,0,0,0,6,0,0,0,0,0,163,15,0,0,0,0,0,0,0,0,178,344,126
approximated_83d1a26f-23ca-43a2-af64-da1b3a06dbf9_onto.rdf_functional.owl,13635074,10683,13645757,266,176,35,56,0,55,ALR,90,95,0,0,49,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,95,11
approximated_41cf527b-0442-43c1-964e-1eaceb8b0322_etter_tile.ttl_functional.owl,12698045,10556,12708601,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_d7cca021-c673-4a84-9e7c-b1c508a453d8_financial.owl_functional.owl,622893840,2626001,625519841,65333,65258,60,16,0,17941,ALCO,75,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,17941,47248,0,0,0,0,6,0,0,0,65195,63,0
284b2c2d-9bd4-4417-989e-2aad9564eef1_protlabels.owl_functional.owl,168108061,595824,168703885,30761,15380,15381,0,0,0,AL,15381,15380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15380,0
approximated_0414faab-a884-43bf-8ecc-70ddf5e03cd8_visual.owl_functional.owl,30000754,33296,30034050,2110,1311,549,251,0,58,ALER,799,997,0,0,236,0,244,0,0,0,0,0,12,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,58,997,256
approximated_jerm.sysmo-jerm-ontology-of-systems-biology-for-micro-organisms.14.owl.xml_functional.owl,15260904,14406,15275310,653,370,254,30,0,34,ALER,283,307,0,0,23,0,10,0,0,0,0,0,1,0,0,0,0,0,34,18,0,0,0,0,0,0,0,0,52,307,11
approximated_61dd50e3-25ec-47c8-b154-1a85cce0e451_ilk_powder.ttl_functional.owl,11603114,11380,11614494,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_c797be95-1e57-4454-977d-a2429045dce5_dtn.owl_functional.owl,14684875,13663,14698538,462,292,86,86,0,71,ALCRO,170,149,0,0,47,0,56,0,0,0,0,0,6,0,0,0,0,0,71,10,0,0,0,0,0,0,0,0,81,149,62
approximated_08fb41c5-f8b2-4c39-8db8-af818ac530e8_nomizithra.ttl_functional.owl,2830825,10439,2841264,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
0fc1b578-c393-433a-a76d-edb95a415bf4_gorieBlC3BCten_functional.owl,10743554,12339,10755893,157,119,11,12,15,49,ALH(D),38,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,45,20,0,0,0,0,0,0,0,0,65,35,19
approximated_32d8a12b-5c75-4d62-a3a2-b3bc235d506d_expression.owl_functional.owl,19334418,23023,19357441,1384,831,399,155,0,0,ALEH,553,774,0,0,136,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,57
approximated_2cfc4281-7cba-41da-9331-8c54237c01d9_Buttermilk.rdf_functional.owl,7293616,10589,7304205,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_28b40df6-fa4c-466c-8b04-294817e0881a_e_computer.rdf_functional.owl,18645462,10682,18656144,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
297f501f-a2ad-429f-9037-832cc469c7d6_classified.owl_functional.owl,158675368,331812,159007180,18848,9629,9217,2,0,0,ALE+,9219,9627,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9627,2
flopo.flora-phenotype-ontology.3.owl.xml_functional.owl,356793204,1288333,358081537,57309,31902,25407,0,0,0,AL,25407,31902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31902,0
approximated_5655676f-466a-4ee7-9695-32978410deb2_ural_steel.rdf_functional.owl,16113994,14020,16128014,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
