Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_d8ddc3bb-c101-46ee-81df-3e3b9c8cf3dc_ethodology.owl_functional.owl,75651851,205488,75857339,10235,6429,3555,253,0,1228,ALCRO,3806,4622,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1305,20,0,0,0,177,93,0,0,0,1595,4622,212
approximated_0a2b3ab2-770d-4c14-a82c-d5a4d6da3bdb_d_Wide_Web.ttl_functional.owl,12132011,13297,12145308,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5aefe725-3cc6-4c01-98eb-7a5f16860974_Tire_iron.rdf_functional.owl,10958882,10563,10969445,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_58bd922d-e9f3-4388-8834-7e1892b021b5_Friulano.ttl_functional.owl,9842204,10320,9852524,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
bno.bionutrition-ontology.2.owl.xml_functional.owl,13253187,11265,13264452,204,104,100,0,0,0,AL,100,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0
approximated_3acaad82-84a9-414a-be12-2e5e08a0d60d_Ricotta.ttl_functional.owl,15359450,10670,15370120,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_296fcd09-c2ae-4cb3-a01d-96d0e37d965b_Intel_i860.ttl_functional.owl,10513049,10613,10523662,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-value-classes.ofn_functional.owl,176213790,655346,176869136,24348,17176,7007,165,0,0,ALE,7172,17176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17176,0
ce977bc4-162f-43f5-8d92-97ad4324beb8_us_anatomy.obo_functional.owl,85708056,112504,85820560,6470,5150,1313,7,0,0,ALE+,1320,5147,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5147,3
approximated_00423.owl_functional.owl,20670120,37276,20707396,2212,1340,870,2,0,7,ALE,872,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,1333,0
approximated_01db31b0-cbc3-46d9-a834-538730e40074_units_functional.owl,6644167,10770,6654937,315,223,90,2,0,94,ALE,92,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,152,71,0
a5fa762b-9cda-49df-be5b-2386ff07f807_onto.rdf_functional.owl,9355095,9477,9364572,178,144,28,0,6,56,AL(D),34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,0,0,0,0,0,0,122,22,0
approximated_7d979e93-ae34-4c08-96db-8bb55509b95f_uniprotpro.owl_functional.owl,347872368,1405403,349277771,61894,31076,30810,9,0,653,ALER,30818,30417,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,653,30417,6
approximated_3380b2f9-77e3-47a0-b9eb-3c0591c691b3_ngineering.rdf_functional.owl,12051195,13046,12064241,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_4dddcf90-8663-457f-8f24-0599d11f02d8_record_v11.owl_functional.owl,11503094,9207,11512301,213,130,18,66,0,0,ALER,83,92,0,0,66,0,32,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,38
approximated_0f250156-cfcb-4e04-9b05-e4c660308cf5_Xeon.rdf_functional.owl,12851779,11366,12863145,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_2d340673-6179-4f6f-8415-4e56c56ad05f_realm.owl_functional.owl,76265341,183785,76449126,9691,6222,3001,470,0,1135,ALCRO,3469,3898,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3898,407
approximated_603934cf-3525-46e1-893c-c6c287001926_uaAirlines.owl_functional.owl,11392177,15669,11407846,631,333,149,150,0,23,ALCHO,298,285,0,0,144,0,20,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,28,285,20
approximated_e9c27822-3ba6-4558-bb8e-0d87561f3210_ontosem.owl_functional.owl,286153303,337313,286490616,17063,8859,7602,603,0,0,ALH,8204,8254,0,0,261,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8254,605
approximated_1fc7a3d9-d4a1-4a33-acab-d31d18a467c0_Long_black.ttl_functional.owl,7886164,14056,7900220,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-constant-classes-value-classes.ofn_functional.owl,280810041,969912,281779953,33662,26490,7008,165,0,0,ALE,7172,26490,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26490,0
approximated_8ee9e142-133c-4225-9788-6913cb83ee82_Surge_tank.ttl_functional.owl,11684119,13399,11697518,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_031f2799-b0c9-4822-b4d3-999886b06ed1_thRelation.owl_functional.owl,79079230,192087,79271317,9691,6222,3000,471,0,1135,ALCRO,3469,3898,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3898,407
approximated_f9718cf9-3e46-45d5-a26a-3979c83525a8_ogasterMOD.obo_functional.owl,725417966,2934042,728352008,102819,70139,32675,5,0,0,ALER,32680,70136,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70136,3
cc00f2b7-029e-49bc-adc8-8fd25538b524_classes.owl_functional.owl,36203145,22313,36225458,1338,666,672,0,0,0,AL,672,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0
approximated_c2291000-2af3-4a0c-88b2-9ea30591e4ee_itt_Me_262.ttl_functional.owl,9587971,19074,9607045,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1842669d-dac1-476e-8420-1bbfcbbe8222_Telemea.rdf_functional.owl,13194976,11905,13206881,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
c40d44e6-7aad-474a-b2fc-391d11f1e2d1_gyVersion2.owl_functional.owl,12376261,9734,12385995,246,158,66,23,0,1,ALEH,88,136,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,137,20
approximated_47368107-7c3e-4b75-b50f-e6f87f8ea622_ncbasic.owl_functional.owl,7573688,9533,7583221,233,127,36,71,0,17,ALCRO,106,84,0,0,52,0,24,0,0,0,0,0,4,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,84,28
approximated_kb-owl-syntax-unraveled-depth-0-disjointness-relation-axioms.ofn_functional.owl,157828448,542821,158371269,21186,14835,6106,247,0,0,ALR,6351,14813,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14813,22
approximated_31c5066a-681b-44ff-8926-248592d7aaf2_tal_camera.ttl_functional.owl,16690873,13616,16704489,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6ef4a0de-f8f3-4cb6-b2b1-e6bf13a11593_ndiesSiteA.owl_functional.owl,13673746,10414,13684160,255,183,43,30,0,86,ALCRO,72,62,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,76,40,0,0,0,0,1,0,0,0,117,62,4
approximated_ado.alzheimers-disease-ontology.3.owl.xml_functional.owl,36980036,50015,37030051,3948,2373,1565,11,0,0,ALER,1575,2371,0,0,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371,2
approximated_bfbc9517-dd62-4543-83e9-999f8ecbf61e_mathserve.owl_functional.owl,11355541,13763,11369304,344,219,86,40,0,85,ALCO,125,113,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,87,19,0,0,0,0,0,0,0,0,106,113,0
1967e658-3262-40ad-91d3-ba9751d10c2a_SBO_OWL.owl_functional.owl,13872996,22358,13895354,1098,582,515,1,0,0,AL+,516,581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,1
approximated_73c6f6db-61df-4090-8cea-774ac1591950_Pollock.rdf_functional.owl,11152630,10828,11163458,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_ae700783-512e-4c27-8c8e-d7793331db37_mmodore_16.rdf_functional.owl,14952610,10899,14963509,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
8af73d79-ad63-41a3-bfa2-b890f45f1f92_s_musculus.owl_functional.owl,332886186,742035,333628221,46736,16004,30731,1,0,0,ALE,30732,16004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16004,0
approximated_1e55d681-a13e-49db-b995-d1438007c648_y_taxonomy.owl_functional.owl,90794172,133966,90928138,13203,6603,6600,0,0,0,AL,6600,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6603,0
approximated_0ca7c39f-79f8-4e4c-b723-d5573570cf83_BILA_functional.owl,13571480,28505,13599985,256,138,113,5,0,0,ALER,118,132,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,6
9826a540-894b-4881-aa4e-c11497212ac1_NIFQuality.owl_functional.owl,15339279,12161,15351440,447,319,128,0,0,0,ALC,128,126,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0
approximated_311e1ba2-5c62-4420-b580-ac349621ac99_Bebinca.rdf_functional.owl,10830374,10140,10840514,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0cf0d064-2010-4eaf-b681-52408c75f699_nd_compass.rdf_functional.owl,484123656,14626,484138282,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-coreference-IDs-disjointness-constant-classes-value-nominals.ofn_functional.owl,427921276,1620355,429541631,67757,40276,27382,100,0,634,ALE,27481,39562,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,39562,0
approximated_00430.owl_functional.owl,17381172,19318,17400490,720,536,175,9,0,0,ALE,184,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0
approximated_cbo.cell-behavior-ontology.19.owl.xml_functional.owl,12988804,12917,13001721,539,262,241,36,0,0,ALR,277,239,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,23
approximated_d8c15731-6b95-4060-a08e-56f25cec2d7d_Crossbow.rdf_functional.owl,9995800,10432,10006232,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_229f3a92-f4b8-4716-a693-362c7f8533ce_mvco.owl_functional.owl,13918854,8882,13927736,175,105,54,17,0,1,ALER,70,102,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,102,2
approximated_0f6d7a09-5bf1-4b93-9201-1ee965ad9a57_MPATH.owl_functional.owl,18044999,22544,18067543,1613,857,755,1,0,0,ALER,756,856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,1
approximated_00695.owl_functional.owl,97278968,338710,97617678,13352,10555,2792,5,0,1,ALER,2797,10550,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10550,4
approximated_6e3b5138-367b-4f76-869a-3996c8b99676_adolena.owl_functional.owl,9314675,13743,9328418,320,167,141,13,0,1,ALER,153,162,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,162,4
approximated_17b81583-6e9c-4953-b50f-28707173f341_opRotation.owl_functional.owl,79476258,201885,79678143,9890,6409,3009,474,0,1152,ALCRO,3481,3923,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,579,0,0,0,208,78,0,0,0,2073,3923,413
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,195975268,653977,196629245,24390,17221,7014,155,0,634,ALE,7169,16507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16507,0
approximated_34db17d6-6655-4edf-b2f9-c77e0df82597_Telephone.ttl_functional.owl,9232387,14110,9246497,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
3289239e-0506-463d-b003-1249cf0dcbae_go.obo_functional.owl,884886021,3794971,888680992,128368,89461,38894,13,0,0,ALEH+,38907,80365,9090,0,0,9090,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89455,6
approximated_genomic-cds_rules_full_demo.owl_functional.owl,1363376254,5432372,1368808626,116866,107366,9500,1,0,5,ALE,9500,107041,0,0,80503,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,325,107041,0
approximated_1ead5da3-6f7b-4032-b831-14af99931ab8_Dress_boot.rdf_functional.owl,13506118,13490,13519608,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_a8cb3afb-aba4-4dd3-80fb-eb601633f567__promoters.rdf_functional.owl,51991673,112222,52103895,5395,4967,405,24,0,941,AL,428,402,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,410,0,0,0,0,0,0,0,0,4565,402,0
approximated_31c5f3b6-d14d-4252-8141-4c19e33d8a40_lic_system.ttl_functional.owl,9457571,11810,9469381,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_59709896-ede9-4d92-bc33-7ab59044fbfe_ale_cheese.ttl_functional.owl,15404141,10758,15414899,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_64afedad-cac1-42a6-a3bd-e9aa5b3d5c39_Brigadeiro.ttl_functional.owl,12521603,10322,12531925,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_a0894bed-76f7-44e4-a7f6-96a8a8f0ede5_nge_roughy.ttl_functional.owl,14067944,10383,14078327,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
c4b23a8d-22ae-4b27-853d-17e32101b086_sh_anatomy.obo_functional.owl,112210713,354399,112565112,14074,11161,2906,7,0,0,S,2913,11158,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11159,2
approximated_44648262-a637-4adb-b5b2-92eb310e9f3c__heat_pump.rdf_functional.owl,13339601,14041,13353642,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_ea5fefc5-97af-4b48-a58a-62306ea2b3ab_reprMath.owl_functional.owl,73736125,181605,73917730,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_069ccd48-4a1d-4661-9113-e79b1b723425_emillelink.rdf_functional.owl,22083190,36396,22119586,2703,1628,1010,66,0,153,ALEH,1075,1338,0,0,31,0,69,0,0,0,0,0,0,0,0,0,0,0,166,55,0,0,0,0,0,0,0,0,221,1338,69
approximated_60ca4e0a-621e-4ddf-a995-6924b6f95b46_nline_game.ttl_functional.owl,7999628,10831,8010459,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00666.owl_functional.owl,28043445,51634,28095079,4087,2294,1777,18,0,11,ALER,1793,2276,0,0,71,0,4,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,2276,7
approximated_3be96473-de91-4a96-9207-51bbf92d3ed5_txa_cheese.ttl_functional.owl,10524645,12931,10537576,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00445.owl_functional.owl,26384215,29800,26414015,2576,1346,1227,3,0,1,ALER,1230,1342,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1342,3
approximated_5283fea6-7cab-4772-939d-66ad4b20da31_onto.rdf_functional.owl,7798406,11760,7810166,244,156,35,54,0,55,ALR,88,75,0,0,49,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,75,11
approximated_4e7e0ba0-f565-4508-bfe5-e9c2d213ff87_Kefalotyri.ttl_functional.owl,4310928,10279,4321207,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b93606f6-11f3-429f-b291-7cc5cce403d5__dispenser.rdf_functional.owl,9232849,10376,9243225,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_88ba0c56-f484-45ce-8f11-5af5217f499f_logia_nano.owl_functional.owl,12185160,15261,12200421,718,356,361,2,0,0,AL,362,356,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0
approximated_00117.owl_functional.owl,66428475,153187,66581662,9597,6098,3086,413,0,0,ALER,3499,5656,0,0,0,0,416,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5656,442
approximated_00563.owl_functional.owl,14664772,29256,14694028,1893,1058,834,1,0,0,ALE,835,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0
approximated_edbbd162-3ec2-4c98-b42d-38c0687ab9a6__instances.owl_functional.owl,46966581,104335,47070916,4756,4280,473,4,0,2057,AL,476,474,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,1749,0,0,0,0,0,0,0,0,3806,474,0
approximated_6deb0e3f-5252-48f0-a810-a30e906c14a8_Oyster.ttl_functional.owl,10739921,12263,10752184,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
d031b3da-a264-4b5d-8860-8f56c3b5afbe_ogenechrom.owl_functional.owl,499096522,1340967,500437489,65126,32313,32812,1,0,0,ALE,32813,32313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32313,0
approximated_092fe55c-0dfd-492a-8a4c-53ec95b63613_Camping.ttl_functional.owl,14645745,31431,14677176,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,176993250,654769,177648019,23226,16891,6336,0,0,634,AL,6335,16177,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16177,0
approximated_0a2dcfe4-8eec-4d93-8c94-8a7883de2f31_notgalen.owl_functional.owl,65022055,154298,65176353,9597,6098,3086,413,0,0,ALER,3499,5656,0,0,0,0,416,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5656,442
4102e81e-32f4-449c-894b-6009d28635a0_cuspanther.owl_functional.owl,262238073,798545,263036618,48222,21498,26724,0,0,0,AL,26724,21498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21498,0
approximated_2fdaba14-741f-4af8-b196-b55ed54ccde8_Lamprey.rdf_functional.owl,13102793,13544,13116337,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_003a9e4d-dc0d-4a9f-8629-56e88bfa49a7_prerelease.owl_functional.owl,95998226,297247,96295473,12807,10086,2717,4,0,0,ALER,2721,10084,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10084,2
approximated_74ea4163-7d5c-408b-806b-7d8f403334fb_Data_logger.rdf_functional.owl,13713646,13025,13726671,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_490b734a-1c3a-4710-adf1-71ea4c494633_Basa_fish.ttl_functional.owl,12443581,28595,12472176,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0afc25c2-e722-43ab-94d9-4551fe4ebd40_Isinglass.rdf_functional.owl,14123894,10136,14134030,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1bd640c1-ccf5-4910-9673-9abca79febf7_cmmi_test1.owl_functional.owl,27706443,27580,27734023,1431,1118,310,4,0,213,ALE,313,659,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,213,246,0,0,0,0,0,0,0,0,459,659,0
approximated_c4a7c4bc-3e08-4d0a-aaeb-24235278ee63_Mackerel.ttl_functional.owl,14393945,10621,14404566,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_7823ed6f-1ff9-4848-a1bb-df442af63a41_tion_motor.rdf_functional.owl,18357629,27861,18385490,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
hrdo.disease-core-ontology-applied-to-rare-diseases.2.owl.xml_functional.owl,858103362,3661902,861765264,98586,85030,13538,18,0,0,ALEH,13556,84981,0,0,0,0,11,0,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85019,11
approximated_12111031-523a-4101-af43-ee4aaede6696_n_citation.owl_functional.owl,14570959,13219,14584178,316,168,59,90,0,18,ALH,148,144,0,0,84,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,144,2
approximated_6f8d8da4-05a0-4b90-b957-0660ec81d891_HPUX.rdf_functional.owl,12734775,10548,12745323,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_d478ae5f-7d24-454d-af85-f5b75ea385b2_slocations.owl_functional.owl,77602344,233535,77835879,8108,7808,269,32,0,4259,ALCHO,300,483,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,4341,2971,0,0,0,0,0,0,0,0,7312,483,13
approximated_0fb3d336-d85f-45bf-aaec-3aa003b1ee5c_Yam_naem.ttl_functional.owl,10310587,14696,10325283,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_43e2c279-1a40-41cb-94ad-881e9009dabd_dtn.rdf_functional.owl,11879356,11003,11890359,331,203,69,60,0,39,ALER,128,127,0,0,45,0,32,0,0,0,0,0,5,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,39,127,37
approximated_1046ab56-bf70-408a-b602-8761d5550983_Corsned.ttl_functional.owl,15817185,10396,15827581,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
mego.mobile-genetic-element-ontology.2.owl.xml_functional.owl,18499051,15350,18514401,791,431,358,2,0,0,ALE+,360,430,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,1
approximated_00038.owl_functional.owl,214138120,686857,214824977,24368,17849,6361,158,0,0,ALER,6519,17738,0,0,1,0,71,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17738,111
