Ontology,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_12577.owl,26426,16000,216,2171,0,8040,ALH,10426,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,5610,6967,0,0,0,0,0,0,0,0,12577,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_14028.owl,28370,17451,216,2171,0,8533,ALH,10919,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,6244,7784,0,0,0,0,0,0,0,0,14028,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_15479.owl,30275,18902,216,2171,0,8987,ALH,11373,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,6900,8579,0,0,0,0,0,0,0,0,15479,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_16930.owl,32153,20353,216,2171,0,9414,ALH,11800,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,7578,9352,0,0,0,0,0,0,0,0,16930,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_18381.owl,34034,21804,216,2171,0,9844,ALH,12230,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,8237,10144,0,0,0,0,0,0,0,0,18381,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_19832.owl,35913,23255,216,2171,0,10272,ALH,12658,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,8912,10920,0,0,0,0,0,0,0,0,19832,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_21283.owl,37771,24706,216,2171,0,10679,ALH,13065,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,9506,11777,0,0,0,0,0,0,0,0,21283,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_22734.owl,39603,26157,216,2171,0,11060,ALH,13446,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,10179,12555,0,0,0,0,0,0,0,0,22734,2224,1199
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl_1_1451_24185.owl,41405,27608,216,2171,0,11411,ALH,13797,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,10838,13347,0,0,0,0,0,0,0,0,24185,2224,1199
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl,1028,914,90,25,0,692,ALHO,114,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,803,1,0,0,0,2,0,0,0,0,806,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_516.owl,1200,624,90,25,0,462,ALHO,576,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,1,0,0,0,0,516,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_545.owl,1252,653,90,25,0,485,ALHO,599,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,1,0,0,0,0,545,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_574.owl,1305,682,90,25,0,509,ALHO,623,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,1,0,0,0,0,574,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_603.owl,1357,711,90,25,0,532,ALHO,646,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,1,0,0,0,0,603,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_632.owl,1412,740,90,25,0,558,ALHO,672,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,1,0,0,0,0,632,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_661.owl,1461,769,90,25,0,578,ALHO,692,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,1,0,0,0,0,661,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_690.owl,1518,798,90,25,0,606,ALHO,720,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,688,1,0,0,0,1,0,0,0,0,690,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_719.owl,1570,827,90,25,0,629,ALHO,743,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,717,1,0,0,0,1,0,0,0,0,719,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_748.owl,1620,856,90,25,0,650,ALHO,764,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,745,1,0,0,0,2,0,0,0,0,748,103,5
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_777.owl,1669,885,90,25,0,670,ALHO,784,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,774,1,0,0,0,2,0,0,0,0,777,103,5
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl,325714,292933,32668,116,0,117925,ALCRO,32781,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,115622,99820,0,0,0,44408,2,0,0,0,259852,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_164762.owl,327802,197843,32668,116,0,97178,ALCRO,129959,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,73382,63459,0,0,0,27919,2,0,0,0,164762,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_174271.owl,339774,207352,32668,116,0,99641,ALCRO,132422,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,77600,67106,0,0,0,29563,2,0,0,0,174271,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_183780.owl,351643,216861,32668,116,0,102001,ALCRO,134782,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,81836,70745,0,0,0,31197,2,0,0,0,183780,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_193289.owl,363401,226370,32668,116,0,104250,ALCRO,137031,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,86081,74370,0,0,0,32836,2,0,0,0,193289,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_202798.owl,375092,235879,32668,116,0,106432,ALCRO,139213,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,90287,77986,0,0,0,34523,2,0,0,0,202798,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_212307.owl,386668,245388,32668,116,0,108499,ALCRO,141280,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,94443,81698,0,0,0,36164,2,0,0,0,212307,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_221816.owl,398166,254897,32668,116,0,110488,ALCRO,143269,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,98706,85304,0,0,0,37804,2,0,0,0,221816,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_231325.owl,409651,264406,32668,116,0,112464,ALCRO,145245,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,102906,88933,0,0,0,39484,2,0,0,0,231325,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_240834.owl,421011,273915,32668,116,0,114315,ALCRO,147096,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,107075,92617,0,0,0,41140,2,0,0,0,240834,32951,130
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_250343.owl,432371,283424,32668,116,0,116166,ALCRO,148947,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,111268,96261,0,0,0,42812,2,0,0,0,250343,32951,130
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl,164,135,18,12,0,101,ALCRO,29,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,101,0,0,0,0,0,9,0,0,0,110,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_100.owl,253,125,18,12,0,99,ALCRO,128,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,93,0,0,0,0,0,7,0,0,0,100,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_102.owl,257,127,18,12,0,101,ALCRO,130,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,94,0,0,0,0,0,8,0,0,0,102,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_104.owl,259,129,18,12,0,101,ALCRO,130,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,96,0,0,0,0,0,8,0,0,0,104,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_106.owl,261,131,18,12,0,101,ALCRO,130,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,98,0,0,0,0,0,8,0,0,0,106,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_108.owl,263,133,18,12,0,101,ALCRO,130,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,99,0,0,0,0,0,9,0,0,0,108,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_92.owl,244,117,18,12,0,98,ALCRO,127,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,85,0,0,0,0,0,7,0,0,0,92,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_94.owl,247,119,18,12,0,99,ALCRO,128,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,87,0,0,0,0,0,7,0,0,0,94,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_96.owl,249,121,18,12,0,99,ALCRO,128,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,89,0,0,0,0,0,7,0,0,0,96,18,7
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl_1_2_98.owl,251,123,18,12,0,99,ALCRO,128,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,91,0,0,0,0,0,7,0,0,0,98,18,7
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl,1015,901,90,25,0,679,ALHO,114,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,790,1,0,0,0,2,0,0,0,0,793,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_523.owl,1223,631,90,25,0,478,ALHO,592,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,520,1,0,0,0,2,0,0,0,0,523,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_550.owl,1272,658,90,25,0,500,ALHO,614,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,547,1,0,0,0,2,0,0,0,0,550,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_577.owl,1318,685,90,25,0,519,ALHO,633,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,574,1,0,0,0,2,0,0,0,0,577,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_604.owl,1365,712,90,25,0,539,ALHO,653,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,601,1,0,0,0,2,0,0,0,0,604,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_631.owl,1415,739,90,25,0,562,ALHO,676,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,628,1,0,0,0,2,0,0,0,0,631,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_658.owl,1461,766,90,25,0,581,ALHO,695,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,655,1,0,0,0,2,0,0,0,0,658,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_685.owl,1510,793,90,25,0,603,ALHO,717,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,682,1,0,0,0,2,0,0,0,0,685,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_712.owl,1555,820,90,25,0,621,ALHO,735,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,709,1,0,0,0,2,0,0,0,0,712,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_739.owl,1601,847,90,25,0,640,ALHO,754,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,736,1,0,0,0,2,0,0,0,0,739,103,5
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl_1_27_766.owl,1651,874,90,25,0,663,ALHO,777,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,763,1,0,0,0,2,0,0,0,0,766,103,5
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl,2091,1833,92,167,0,618,ALH,258,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,618,1003,0,0,0,0,0,0,0,0,1621,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1054.owl,2026,1266,92,167,0,502,ALH,760,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,414,640,0,0,0,0,0,0,0,0,1054,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1117.owl,2107,1329,92,167,0,520,ALH,778,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,437,680,0,0,0,0,0,0,0,0,1117,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1180.owl,2185,1392,92,167,0,535,ALH,793,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,466,714,0,0,0,0,0,0,0,0,1180,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1243.owl,2260,1455,92,167,0,547,ALH,805,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,491,752,0,0,0,0,0,0,0,0,1243,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1306.owl,2337,1518,92,167,0,561,ALH,819,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,513,793,0,0,0,0,0,0,0,0,1306,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1369.owl,2412,1581,92,167,0,573,ALH,831,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,535,834,0,0,0,0,0,0,0,0,1369,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1432.owl,2486,1644,92,167,0,584,ALH,842,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,556,876,0,0,0,0,0,0,0,0,1432,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1495.owl,2557,1707,92,167,0,592,ALH,850,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,579,916,0,0,0,0,0,0,0,0,1495,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_1558.owl,2632,1770,92,167,0,604,ALH,862,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,598,960,0,0,0,0,0,0,0,0,1558,198,14
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl_1_63_991.owl,1947,1203,92,167,0,486,ALH,744,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,390,601,0,0,0,0,0,0,0,0,991,198,14
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl,572,500,56,17,0,156,AL,72,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,303,123,0,0,0,0,0,0,0,0,426,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_371.owl,665,445,56,17,0,148,AL,220,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,264,107,0,0,0,0,0,0,0,0,371,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_376.owl,671,450,56,17,0,149,AL,221,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,267,109,0,0,0,0,0,0,0,0,376,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_381.owl,676,455,56,17,0,149,AL,221,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,271,110,0,0,0,0,0,0,0,0,381,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_386.owl,682,460,56,17,0,150,AL,222,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,276,110,0,0,0,0,0,0,0,0,386,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_391.owl,688,465,56,17,0,151,AL,223,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,281,110,0,0,0,0,0,0,0,0,391,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_396.owl,694,470,56,17,0,152,AL,224,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,283,113,0,0,0,0,0,0,0,0,396,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_401.owl,699,475,56,17,0,152,AL,224,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,287,114,0,0,0,0,0,0,0,0,401,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_406.owl,704,480,56,17,0,152,AL,224,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,290,116,0,0,0,0,0,0,0,0,406,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_411.owl,710,485,56,17,0,153,AL,225,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,293,118,0,0,0,0,0,0,0,0,411,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_416.owl,716,490,56,17,0,154,AL,226,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,296,120,0,0,0,0,0,0,0,0,416,74,0
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl_1_5_421.owl,722,495,56,17,0,155,AL,227,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,300,121,0,0,0,0,0,0,0,0,421,74,0
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl,108473,103463,4897,116,0,58273,ALCRO,5010,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,32918,37222,0,0,0,30657,2,0,0,0,100799,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_12679.owl,35705,15343,4897,116,0,15352,ALERO,20362,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,4133,4709,0,0,0,3837,0,0,0,0,12679,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_21491.owl,52093,24155,4897,116,0,22928,ALERO,27938,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,7066,7969,0,0,0,6456,0,0,0,0,21491,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_30303.owl,66876,32967,4897,116,0,28899,ALCRO,33909,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,9956,11217,0,0,0,9129,1,0,0,0,30303,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_39115.owl,80671,41779,4897,116,0,33882,ALCRO,38892,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,12744,14527,0,0,0,11843,1,0,0,0,39115,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_47927.owl,93831,50591,4897,116,0,38230,ALCRO,43240,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,15647,17718,0,0,0,14560,2,0,0,0,47927,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_56739.owl,106545,59403,4897,116,0,42132,ALCRO,47142,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,18526,20903,0,0,0,17308,2,0,0,0,56739,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_65551.owl,118935,68215,4897,116,0,45710,ALCRO,50720,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,21393,24137,0,0,0,20019,2,0,0,0,65551,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_74363.owl,131118,77027,4897,116,0,49081,ALCRO,54091,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,24270,27424,0,0,0,22667,2,0,0,0,74363,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_83175.owl,143205,85839,4897,116,0,52356,ALCRO,57366,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,27114,30643,0,0,0,25416,2,0,0,0,83175,2534,130
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl_1_8812_91987.owl,155046,94651,4897,116,0,55385,ALCRO,60395,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,30000,33936,0,0,0,28049,2,0,0,0,91987,2534,130
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl,2078,1887,113,79,0,565,ALR,191,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,1036,570,0,0,0,0,0,0,0,0,1606,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1156.owl,2165,1437,113,79,0,537,ALR,728,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,764,392,0,0,0,0,0,0,0,0,1156,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1201.owl,2217,1482,113,79,0,544,ALR,735,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,794,407,0,0,0,0,0,0,0,0,1201,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1246.owl,2268,1527,113,79,0,550,ALR,741,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,820,426,0,0,0,0,0,0,0,0,1246,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1291.owl,2315,1572,113,79,0,552,ALR,743,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,846,445,0,0,0,0,0,0,0,0,1291,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1336.owl,2362,1617,113,79,0,554,ALR,745,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,870,466,0,0,0,0,0,0,0,0,1336,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1381.owl,2408,1662,113,79,0,555,ALR,746,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,894,487,0,0,0,0,0,0,0,0,1381,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1426.owl,2454,1707,113,79,0,556,ALR,747,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,926,500,0,0,0,0,0,0,0,0,1426,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1471.owl,2500,1752,113,79,0,557,ALR,748,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,953,518,0,0,0,0,0,0,0,0,1471,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1516.owl,2546,1797,113,79,0,558,ALR,749,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,981,535,0,0,0,0,0,0,0,0,1516,230,51
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1561.owl,2592,1842,113,79,0,559,ALR,750,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,1006,555,0,0,0,0,0,0,0,0,1561,230,51
approximated_91b3741d-4a4a-4f61-b5d7-7b9224090412_DP1.23.owl_functional.owl,811,758,51,2,0,639,ALH,53,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,754,3,1
approximated_91b3741d-4a4a-4f61-b5d7-7b9224090412_DP1.23.owl_functional.owl_1_73_170.owl,389,174,51,2,0,162,ALH,215,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,170,3,1
