Ontology,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_85577949-5b07-426b-86d9-c7685eb2267e_map2serf.owl_functional.owl,851,668,73,111,0,331,ALCRO,183,142,0,0,71,0,20,0,0,0,0,0,7,0,0,0,0,0,250,249,0,0,0,0,0,0,0,0,499,142,27
approximated_856e6f8e-4efa-4fad-bee1-6a6e0972dd5f_OSOnto.owl_functional.owl,740,549,110,82,0,147,ALCRO,191,205,0,0,61,0,21,0,0,0,0,0,3,0,0,0,0,0,150,163,0,0,0,0,7,0,0,0,320,205,24
approximated_856feef8-156c-430a-b765-afd49a5a5ff3_logy_F_d_S.owl_functional.owl,3497,3357,46,96,0,670,ALR,140,52,0,0,11,0,76,0,0,0,0,0,3,0,0,0,0,0,670,2556,0,0,0,0,0,0,0,0,3226,52,79
approximated_8572072a-9b72-4e86-9308-f4cf2238d149_matrBiomass.owl_functional.owl,10203,6417,3536,252,0,1226,ALCRO,3786,4601,0,0,124,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4601,212
approximated_857e6dd9-d531-4c49-95db-4d43cc97f61c_ontinental.owl_functional.owl,9494,6028,2995,473,0,1152,ALCRO,3466,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,222,0,0,0,208,78,0,0,0,1716,3899,413
approximated_859678f6-9479-486f-bda1-8cca879545ff_MSOntology.owl_functional.owl,850,505,222,124,0,98,ALCRO,345,373,0,0,124,0,3,0,0,0,0,0,1,0,0,0,0,0,100,28,0,0,0,0,0,0,0,0,128,373,4
approximated_85c02ba6-ec57-4dfb-aea8-baea5adc5270_biolPlant.owl_functional.owl,2343,1414,840,90,0,124,ALCRO,929,1060,0,0,26,0,66,0,0,0,0,0,7,0,0,0,0,0,124,155,0,0,0,2,0,0,0,0,281,1060,73
approximated_85e17570-bc26-4b1b-8920-279c876cea1c_crimeX.owl_functional.owl,1774,1553,88,134,0,424,ALCRO,221,184,0,0,102,0,96,0,0,0,0,0,2,0,0,0,0,0,426,839,0,0,0,0,6,0,0,0,1271,184,98
approximated_85e86651-001c-4e50-bc27-de464e8be209_edgeDomain.owl_functional.owl,9583,6061,3053,471,0,1135,ALCRO,3522,3958,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3958,407
approximated_85ec5832-ee7f-4ddc-bd9d-f5c2725cc7b5_astroStar.owl_functional.owl,2987,1766,1107,115,0,124,ALCRO,1221,1399,0,0,36,0,79,0,0,0,0,0,7,0,0,0,0,0,124,155,0,0,0,2,0,0,0,0,281,1399,86
approximated_863c7655-1bb2-4e0b-8809-1bc79945dd49_phenBiol.owl_functional.owl,9466,5999,3000,469,0,1135,ALCRO,3467,3896,0,0,130,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3896,407
approximated_864408a5-f953-476c-9ab4-eabaadc93c7f_estigation.owl_functional.owl,17586,11480,5939,169,0,286,ALCRO,6106,10986,0,0,3910,0,104,0,0,0,0,0,41,0,0,0,0,0,288,50,0,0,0,0,11,0,0,0,349,10986,145
approximated_864aab46-1878-428c-8eb9-98b6517f9f75_phenRecycle.owl_functional.owl,9749,6270,3006,475,0,1152,ALCRO,3479,3919,0,0,134,0,406,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3919,414
approximated_86572a7b-608d-4fbd-8d42-ed056ed0ea7a_geni.owl_functional.owl,1148,750,230,170,0,186,ALCRO,398,414,0,0,108,0,120,0,0,0,0,0,6,0,0,0,0,0,193,17,0,0,0,0,0,0,0,0,210,414,126
approximated_867880e6-06f4-4f06-90d8-0a9ffeac45f8_attachment.owl_functional.owl,603,532,53,19,0,118,ALCHO,71,220,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,118,188,0,0,0,0,2,0,0,0,308,220,4
approximated_86984d13-275e-44a8-b8c3-80ca75898401_eThickness.owl_functional.owl,9851,6385,2993,475,0,1152,ALCRO,3466,3899,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,579,0,0,0,208,78,0,0,0,2073,3899,413
approximated_86aaa29f-e9af-4078-a394-3a73c71e3b80_software.owl_functional.owl,2901,1972,908,22,0,101,ALCRO,929,1848,0,0,14,0,2,0,0,0,0,0,4,0,0,0,0,0,104,14,0,0,0,0,0,0,0,0,118,1848,6
approximated_86aeb726-6c13-4219-a99b-79a85770e457_mdom.owl_functional.owl,425,377,31,18,0,136,ALCRO,48,51,0,0,8,0,11,0,0,0,0,0,2,0,0,0,0,0,143,161,0,0,0,6,3,0,0,0,313,51,13
approximated_86d6299e-0891-46c8-b347-e6e51e3efb1f_trParticle.owl_functional.owl,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_870f182c-db05-4eeb-b0c8-8b79d367eb93_opMassFlux.owl_functional.owl,9747,6266,3008,475,0,1152,ALCRO,3481,3916,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3916,413
approximated_87127aa3-bdd6-4d4c-8350-f02fb0b2412c_esc.owl_functional.owl,1523,1290,73,161,0,248,ALH,233,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,187,891,0,0,0,0,0,0,0,0,1078,198,14
approximated_8730ed08-87ab-4c67-b77e-194790ec6e1c_mplegraph4.owl_functional.owl,509,324,176,10,0,59,ALCRO,185,160,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,59,98,0,0,0,0,1,0,0,0,158,160,6
approximated_8742ada9-a2c2-4098-b3a2-684dcee22e29_EASE_functional.owl,680,455,107,119,0,71,ALEH,225,189,0,0,92,0,29,0,0,0,0,0,0,0,0,0,0,0,71,166,0,0,0,0,0,0,0,0,237,189,29
approximated_874cd8c7-1a6f-4bc1-869c-5bf2f9063dbd_alMolecule.owl_functional.owl,10242,6453,3536,255,0,1226,ALCRO,3789,4604,0,0,127,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,64,0,0,0,177,93,0,0,0,1637,4604,212
approximated_87525e27-1cf5-4f43-856f-0275c21cf7bc_opendaprdf.xml_functional.owl,351,257,48,47,0,159,ALCRO,94,73,0,0,30,0,9,0,0,0,0,0,4,0,0,0,0,0,146,25,0,0,0,0,0,0,0,0,171,73,13
approximated_8770ebfa-b229-4ed8-a2f7-eb67e45128cc_NIFOrganism.owl_functional.owl,1822,1054,767,1,0,260,ALCO,768,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,29,0,0,0,289,765,0
approximated_8799de7b-9928-4b5f-80dd-00a77832fe9c_griculture.owl_functional.owl,10335,6486,3597,254,0,1226,ALCRO,3849,4669,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,32,0,0,0,177,93,0,0,0,1605,4669,212
approximated_87e626a2-5e10-4124-b622-bbfbbb14fb6e_mathVector.owl_functional.owl,1018,649,322,48,0,103,ALCRO,369,382,0,0,23,0,21,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,382,28
approximated_8877cee1-8cfc-4fe0-884f-295c2cb7b4f4_ceGeometry.owl_functional.owl,9710,6246,2995,471,0,1152,ALCRO,3464,3896,0,0,131,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3896,413
approximated_887d4b85-c344-489a-867d-8aedc1052df5_realmAtmo.owl_functional.owl,10404,6610,3539,257,0,1226,ALCRO,3794,4604,0,0,127,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,221,0,0,0,177,93,0,0,0,1794,4604,212
approximated_88ab0722-23b2-4e92-a716-7eb2080789e3_phenCryo.owl_functional.owl,9748,6268,3008,474,0,1152,ALCRO,3480,3918,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3918,413
approximated_88e50cfb-6c3b-4b8b-a7f1-d3f9bb63c750_tiger.owl_functional.owl,445,302,127,17,0,83,ALH,143,184,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,83,23,0,0,0,0,0,0,0,0,106,184,12
approximated_8924d677-7a71-4600-82b3-22a3422d5a8d_foodCR.rdf_functional.owl,1084,866,200,19,0,263,ALCRO,218,358,0,0,22,0,5,0,0,0,0,0,1,0,0,0,0,0,227,246,0,0,0,24,5,0,0,0,502,358,6
approximated_8947edf9-e8fe-4164-a643-a7beb1a2030b_Design.v35.owl_functional.owl,561,384,125,53,0,23,ALCRO,177,257,0,0,36,0,17,0,0,0,0,0,9,0,0,0,0,0,23,77,0,0,0,0,1,0,0,0,101,257,26
approximated_89588824-9d02-41eb-8d79-700486de174f_ndTectonic.owl_functional.owl,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_897c3967-7f86-445b-901e-a28a1061f791_crimeall.owl_functional.owl,1265,1041,92,133,0,289,ALCRO,224,192,0,0,102,0,93,0,0,0,0,0,1,0,0,0,0,0,277,471,0,0,0,1,6,0,0,0,755,192,94
approximated_897daaf4-d262-4f93-8609-49b186237392_cexamplegraph1_functional.owl,851,557,225,70,0,81,ALCRO,294,243,0,0,7,0,64,0,0,0,0,0,15,0,0,0,0,0,87,143,0,0,0,0,5,0,0,0,235,243,79
approximated_89d9a26a-e15d-4e0f-94cf-cdb85965c7bf_OCC3.owl_functional.owl,31445,29059,216,2171,0,11753,ALH,2386,2224,0,0,2020,0,1199,0,0,0,0,0,0,0,0,0,0,0,11491,14145,0,0,0,0,0,0,0,0,25636,2224,1199
approximated_89f8198c-2d8e-4c5f-8a0c-d51ac042db86_thFunction.owl_functional.owl,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_8a0e18ac-91b2-46c1-897b-57063d2a44a2_Validation.owl_functional.owl,9801,6299,3030,474,0,1157,ALCRO,3502,3943,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1213,443,0,0,0,209,78,0,0,0,1943,3943,413
approximated_8a0f3776-a145-498d-bff7-015edd0be169_ongkhalink.rdf_functional.owl,2283,1303,925,56,0,66,ALEH,980,1146,0,0,29,0,51,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,106,1146,51
approximated_8a2ad4e0-258e-4d8f-8bc7-0e9651fb4893_cedar.owl_functional.owl,2410,2057,289,65,0,1416,ALCRO,353,355,0,0,49,0,0,0,0,0,0,0,2,0,0,0,0,0,1412,288,0,0,0,0,0,0,0,0,1700,355,2
approximated_8a6fa3c5-2c89-4c5c-aa1b-eada03bb1ead_n_ontology.owl_functional.owl,6049,4626,1396,27,0,1483,ALCRO,1423,2271,0,0,253,0,12,0,0,0,0,0,15,0,0,0,0,0,1483,845,0,0,0,0,0,0,0,0,2328,2271,27
approximated_8af1dc88-dc4b-45e4-91ac-30a16778e92c_lidFailure.owl_functional.owl,5093,3009,1916,170,0,150,ALCRO,2084,2538,0,0,106,0,128,0,0,0,0,0,7,0,0,0,0,0,155,179,0,0,0,2,0,0,0,0,336,2538,135
approximated_8afb1df6-8442-459c-aa0a-8b918992252a_opjk.owl.xml_functional.owl,648,502,69,78,0,351,AL,146,105,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,347,50,0,0,0,0,0,0,0,0,397,105,0
approximated_8b25f695-b038-47c7-8df3-08851de25394_teChemical.owl_functional.owl,9717,6250,2996,473,0,1152,ALCRO,3467,3900,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3900,413
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl,1028,914,90,25,0,692,ALHO,114,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,803,1,0,0,0,2,0,0,0,0,806,103,5
approximated_8b795d48-dd99-45e5-a479-544822333895_matrPlant.owl_functional.owl,9466,5999,3000,469,0,1135,ALCRO,3467,3896,0,0,130,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3896,407
approximated_8b81a043-e6b9-47da-8070-1c698e86c46d_ent_Bridge.owl_functional.owl,6399,3545,2787,69,0,102,ALCRO,2854,3383,0,0,159,0,27,0,0,0,0,0,24,0,0,0,0,0,102,0,0,0,0,0,9,0,0,0,111,3383,51
approximated_8ba3ab14-633e-4373-80b0-212bede79143_cicero2codo.owl_functional.owl,792,592,95,106,0,67,ALCRO,200,291,0,0,97,0,30,0,0,0,0,0,10,0,0,0,0,0,61,174,0,0,0,0,26,0,0,0,261,291,40
approximated_8bb539eb-321a-4f74-bf4b-64923acb4840_rela.owl_functional.owl,10200,6413,3536,253,0,1226,ALCRO,3787,4603,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,25,0,0,0,177,93,0,0,0,1598,4603,212
approximated_8bbf5afc-49e5-4909-90ac-c81447199582_OceanFloor.owl_functional.owl,10484,6604,3628,254,0,1264,ALCRO,3880,4728,0,0,124,0,207,0,0,0,0,0,5,0,0,0,0,0,1346,44,0,0,0,181,93,0,0,0,1664,4728,212
approximated_8bc9c84c-faf5-4eba-bc88-8b761b9906b9_exOBOUBO_1.owl_functional.owl,5555,3097,2388,72,0,102,ALCRO,2458,2937,0,0,139,0,27,0,0,0,0,0,22,0,0,0,0,0,102,0,0,0,0,0,9,0,0,0,111,2937,49
approximated_8bd31808-36c1-47c3-8a86-c4570f46ef9f_ignaspects.owl_functional.owl,1991,1582,203,207,0,256,ALCRO,409,574,0,0,195,0,54,0,0,0,0,0,15,0,0,0,0,0,279,627,0,0,0,1,32,0,0,0,939,574,69
approximated_8bd74e76-3dc0-4f6c-a9f7-2c0a5c9bf5e5_offerjob_functional.owl,2763,1948,749,67,0,570,ALCRO,815,835,0,0,65,0,0,0,0,0,0,0,4,0,0,0,0,0,592,507,0,0,0,0,10,0,0,0,1109,835,4
approximated_8bf64e5e-ba17-4f33-be88-c38da746f3d5_eThickness.owl_functional.owl,9823,6356,2998,471,0,1135,ALCRO,3467,3896,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,580,0,0,0,206,76,0,0,0,2053,3896,407
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl,325714,292933,32668,116,0,117925,ALCRO,32781,32951,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,115622,99820,0,0,0,44408,2,0,0,0,259852,32951,130
approximated_8c8cb9d0-3cac-4fc6-9d73-f9df60a28913_thSolution.owl_functional.owl,1092,688,356,49,0,103,ALCRO,404,419,0,0,23,0,23,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,419,30
approximated_8ca87523-2941-4e7b-85eb-f31c55626c7b_properties.owl_functional.owl,164,135,18,12,0,101,ALCRO,29,18,0,0,6,0,5,0,0,0,0,0,2,0,0,0,0,0,101,0,0,0,0,0,9,0,0,0,110,18,7
approximated_8ca96447-4cd6-49a9-85de-918b00c833ae_prSciModel.owl_functional.owl,10212,6425,3536,253,0,1226,ALCRO,3787,4601,0,0,124,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,39,0,0,0,177,93,0,0,0,1612,4601,212
approximated_8ce4cf5f-638d-45c6-9b00-07897685b1ea_FN1.41.owl_functional.owl,1015,901,90,25,0,679,ALHO,114,103,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,790,1,0,0,0,2,0,0,0,0,793,103,5
approximated_8cf6080a-38dd-42dc-b759-5f988578c93f_thSolution.owl_functional.owl,9707,6241,2995,473,0,1152,ALCRO,3466,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,435,0,0,0,208,78,0,0,0,1929,3899,413
approximated_8d0e676a-0e8d-433f-ad7d-e23ecb81faef_alMolecule.owl_functional.owl,9456,5989,2995,474,0,1152,ALCRO,3467,3900,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,182,0,0,0,208,78,0,0,0,1676,3900,413
approximated_8d1c5b3a-29f3-4822-b913-081a65de2265_topOnly641.owl_functional.owl,17973,13304,4262,409,0,3544,ALCRO,4669,7700,0,0,392,0,139,0,0,0,0,0,14,0,0,0,0,0,3599,1852,0,0,0,0,0,0,0,0,5451,7700,153
approximated_8d3d5a61-dc60-42b0-a7b6-4770768a982d_reGradient.owl_functional.owl,10195,6408,3536,253,0,1226,ALCRO,3787,4603,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,20,0,0,0,177,93,0,0,0,1593,4603,212
approximated_8d3e4685-e452-4d19-878b-cea1e73527ed_COSMOtop825.owl_functional.owl,28780,21665,6490,627,0,6237,ALCRO,7115,11903,0,0,530,0,247,0,0,0,0,0,25,0,0,0,0,0,6821,2669,0,0,0,0,0,0,0,0,9490,11903,272
approximated_8d5b6066-18e1-40a5-81ce-b4db1fd9cbe3_rtecomunal.rdf_functional.owl,2082,1750,249,85,0,720,ALCRO,332,318,0,0,78,0,20,0,0,0,0,0,3,0,0,0,0,0,716,689,0,0,0,4,0,0,0,0,1409,318,23
approximated_8d944786-97ce-46ec-929a-56497609ec43_vo.owl_functional.owl,16093,10966,4995,134,0,149,ALER,5127,10697,0,0,102,0,87,0,0,0,0,0,33,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,149,10697,120
approximated_8e1743e9-25b4-4cad-8712-f900bb2f463f_web.owl_functional.owl,196,149,28,20,0,79,ALCHO,47,36,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,100,9,0,0,0,0,0,0,0,0,109,36,4
approximated_8e4c018f-5a32-49bc-a8ab-db09bd67d826_ndTectonic.owl_functional.owl,10205,6418,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4602,212
approximated_8e638331-bd8b-46d6-9cfe-a8a082e4c7d2_Instrument.owl_functional.owl,1810,1086,635,90,0,103,ALCRO,724,777,0,0,32,0,63,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,777,70
approximated_8e9994d0-53b5-46d9-ad1b-99e04b13abb9_instrument.owl_functional.owl,540,317,58,166,0,113,AL,223,204,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113,204,0
approximated_8ebd7e72-5d7f-4041-8d7f-f5d44f671d18_esc.owl_functional.owl,2091,1833,92,167,0,618,ALH,258,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,618,1003,0,0,0,0,0,0,0,0,1621,198,14
approximated_8ec85442-57e3-4b22-9206-e64a243fcff1_ntOntology.owl_functional.owl,977,788,149,41,0,129,ALCHO,189,315,0,0,3,0,59,0,0,0,0,0,0,0,0,0,0,0,128,285,0,0,0,0,1,0,0,0,414,315,59
approximated_8ef191be-4538-42b3-ba19-1c9be9492c59_realmGeol.owl_functional.owl,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_8f2b327d-fde6-424e-848f-d9139b514d5c_chemElement.owl_functional.owl,1422,875,484,64,0,103,ALCRO,547,594,0,0,27,0,35,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,594,42
approximated_8f89a31c-fe5f-46b1-9b07-d9dc72b50e03_pban.owl_functional.owl,572,500,56,17,0,156,AL,72,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,303,123,0,0,0,0,0,0,0,0,426,74,0
approximated_8f8a7c43-65e6-4efc-8ef6-ddefeebf189c_fgdccsdgm.owl_functional.owl,965,543,160,263,0,168,AL,422,373,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,170,373,0
approximated_8fd77ae1-8f38-4cb2-a0ff-bd12804a0f13_wineCR.rdf_functional.owl,1623,1384,213,27,0,367,ALCRO,239,503,0,0,32,0,10,0,0,0,0,0,2,0,0,0,0,0,355,492,0,0,0,12,10,0,0,0,869,503,12
approximated_8ff9cc67-bd62-455c-9573-999224b512c7_onstituent.owl_functional.owl,10279,6456,3572,253,0,1226,ALCRO,3823,4640,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4640,212
approximated_904615b5-96da-4a92-9a63-41b2f042c337_stermerged.owl_functional.owl,108473,103463,4897,116,0,58273,ALCRO,5010,2534,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,32918,37222,0,0,0,30657,2,0,0,0,100799,2534,130
approximated_9076e49b-3dba-42b2-a988-83e1e559ce4d_prSciModel.owl_functional.owl,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_90afb9ed-961f-4d58-8845-5e626e9c60ff_russiaC.owl_functional.owl,556,380,115,62,0,110,ALH,176,163,0,0,38,0,58,0,0,0,0,0,0,0,0,0,0,0,110,49,0,0,0,0,0,0,0,0,159,163,58
approximated_90ffb1bd-1675-4313-9f33-b4041988aeb7_nAtmoCloud.owl_functional.owl,10205,6418,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4602,212
approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl,2078,1887,113,79,0,565,ALR,191,230,0,0,91,0,37,0,0,0,0,0,14,0,0,0,0,0,1036,570,0,0,0,0,0,0,0,0,1606,230,51
approximated_914c4ced-8eeb-4fb6-b476-cfdbb2e41252_matr.owl_functional.owl,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_915a0649-ccab-415e-98c9-81011a566706_COSMOtop673.owl_functional.owl,20573,15276,4831,468,0,4219,ALCRO,5297,8701,0,0,405,0,160,0,0,0,0,0,15,0,0,0,0,0,4396,2004,0,0,0,0,0,0,0,0,6400,8701,175
approximated_91abe852-9120-475f-aae9-86a5054e5d32_realmGeol.owl_functional.owl,10205,6418,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4602,212
approximated_91b3741d-4a4a-4f61-b5d7-7b9224090412_DP1.23.owl_functional.owl,811,758,51,2,0,639,ALH,53,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,754,3,1
approximated_91d671b7-7119-4100-ab45-12625a52e3ff_Rstarvs10.owl_functional.owl,5703,5525,135,45,0,1806,ALCHO,178,160,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0,1781,3543,0,0,0,0,1,0,0,0,5325,160,40
approximated_9222baa4-74bc-4195-a2a1-c226076b2fd3_region.owl_functional.owl,1005,970,29,7,0,494,ALCRO,35,32,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,494,439,0,0,0,0,3,0,0,0,936,32,2
approximated_928cea39-e250-4901-ad4f-8933a6458141_reidslives.owl_functional.owl,35945,35926,13,7,0,6016,ALCO,19,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,29895,0,0,0,0,1,0,0,0,35911,15,0
approximated_92a1e1e9-9216-41c0-92c2-3091c92988c5_mergedobi.owl_functional.owl,12451,9743,2638,72,0,86,ALCRO,2708,9565,0,0,6124,0,35,0,0,0,0,0,15,0,0,0,0,0,79,47,0,0,0,0,2,0,0,0,128,9565,50
approximated_92c75773-5902-4340-acd6-4ceb69fcf464_.BIBiri.owl_functional.owl,410,275,36,100,0,166,ALCRO,135,126,0,0,79,0,2,0,0,0,0,0,3,0,0,0,0,0,106,38,0,0,0,0,0,0,0,0,144,126,5
approximated_92cd611e-1a32-4374-9a97-3170f09b3028_spl_functional.owl,514,325,189,0,0,137,AL,189,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,137,188,0
approximated_92f6b7ae-e47c-4d1f-a2a4-3d23538b1fcf_time.owl_functional.owl,3595,2078,1416,102,0,113,ALCRO,1517,1791,0,0,86,0,16,0,0,0,0,0,5,0,0,0,0,0,114,147,0,0,0,5,0,0,0,0,266,1791,21
approximated_92fa8dc5-f1e1-41a8-824c-1f3660dfc5f5_oReduction.owl_functional.owl,1514,936,529,50,0,103,ALCRO,578,669,0,0,25,0,21,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,669,28
approximated_93035443-ad7d-45c7-b7c3-9f3bb009385a_hdq.owl_functional.owl,895,656,141,99,0,113,AL,239,234,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,113,309,0,0,0,0,0,0,0,0,422,234,0
approximated_9303fae0-091c-4be0-8be2-123f3eff0427_andCoastal.owl_functional.owl,10205,6418,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4602,212
approximated_934d7687-972d-4f66-a250-7a3c35b969d0_SAO_v1.0.owl_functional.owl,1715,1192,495,29,0,261,ALEH,523,542,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,261,387,0,0,0,0,0,0,0,0,648,542,2
approximated_93545cf2-a3e6-480b-814b-8094ad48708b_emperature.owl_functional.owl,9494,6028,2995,473,0,1152,ALCRO,3466,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,222,0,0,0,208,78,0,0,0,1716,3899,413
approximated_9366642f-4551-497f-9929-9f454ee25b41_stOntology.owl_functional.owl,411,317,51,44,0,76,ALCO,94,93,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,76,147,0,0,0,0,1,0,0,0,224,93,0
approximated_93ae159d-4b0f-4807-82ae-47f18b9a9148_food.owl_functional.owl,360,212,148,0,0,111,AL,148,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,111,101,0
approximated_93b20ab0-59d3-49ec-8dd9-e657d77bd3ba_limateZone.owl_functional.owl,10221,6425,3541,257,0,1226,ALCRO,3796,4608,0,0,131,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,32,0,0,0,177,93,0,0,0,1605,4608,212
